"Codigo";"UF";"Municipio";"Pop15";"Taxa";"Pop15-24";"Taxa15-24";"Pop25-39";"Taxa25-39";"Pop40-59";"Taxa40-59";"Pop60+";"Taxa60+";"Classe"
2919504;"BA";"Livramento de Nossa Senhora";6876;21,15;310;3,8;1464;14,13;2449;27,99;2653;50,54;"De 20 a 50 mil"
4113502;"PR";"Loanda";1363;8,25;32;0,87;127;2,54;466;9,02;738;27,65;"De 20 a 50 mil"
3527306;"SP";"Louveira";1249;4,32;77;1,04;220;2,02;421;5,42;531;18,65;"De 20 a 50 mil"
5105259;"MT";"Lucas do Rio Verde";1113;3,27;81;0,82;250;1,76;452;5,46;330;19,42;"De 20 a 50 mil"
2205706;"PI";"Luís Correia";6075;29,76;490;8,52;1708;25,11;2167;42,36;1710;62,27;"De 20 a 50 mil"
2205805;"PI";"Luzilândia";6326;35,46;653;12,71;1538;29,66;2160;46,36;1975;69,06;"De 20 a 50 mil"
2609006;"PE";"Macaparana";5531;31,59;399;8,35;1169;22,43;1960;43,05;2003;67,46;"De 20 a 50 mil"
2407203;"RN";"Macau";4168;18,94;269;5,32;858;12,38;1659;24,41;1382;42,79;"De 20 a 50 mil"
2919801;"BA";"Macaúbas";9221;26,44;392;4,14;1723;16,69;3494;37,73;3612;62,09;"De 20 a 50 mil"
1100130;"RO";"Machadinho D'Oeste";2596;11,95;126;2,15;379;5,05;1178;18,81;913;43,43;"De 20 a 50 mil"
3139003;"MG";"Machado";2389;8,07;82;1,19;338;3,76;912;9,72;1057;24,24;"De 20 a 50 mil"
1504059;"PA";"Mãe do Rio";3329;17,6;241;4,2;775;11,96;1209;26,95;1104;49,93;"De 20 a 50 mil"
3528403;"SP";"Mairinque";1777;5,41;54;0,73;208;1,97;653;6,22;862;19,49;"De 20 a 50 mil"
2508901;"PB";"Mamanguape";8477;27,9;673;8,27;2365;24,02;3000;36,94;2439;57,15;"De 20 a 50 mil"
1302553;"AM";"Manaquiri";1506;10,63;132;2,98;270;5,69;577;16,65;527;34,6;"De 20 a 50 mil"
4114203;"PR";"Mandaguari";1903;7,32;40;0,74;108;1,44;665;7,79;1090;23,95;"De 20 a 50 mil"
4114302;"PR";"Mandirituba";1082;6,63;37;0,96;123;2,52;373;7,15;549;23,25;"De 20 a 50 mil"
3302601;"RJ";"Mangaratiba";1163;4,1;68;1,15;193;2,24;434;4,65;468;10,43;"De 20 a 50 mil"
3139508;"MG";"Manhumirim";2055;12,74;84;2,32;381;7,89;737;14,62;853;32,42;"De 20 a 50 mil"
1302702;"AM";"Manicoré";4943;16,78;552;5,57;1151;11,64;1779;26,73;1461;48,57;"De 20 a 50 mil"
3139607;"MG";"Mantena";3229;15,43;84;1,9;460;7,4;1089;16,67;1596;42,49;"De 20 a 50 mil"
5005400;"MS";"Maracaju";2013;7,22;89;1,18;323;3,33;879;11,02;722;26,9;"De 20 a 50 mil"
1504307;"PA";"Maracanã";2255;12;198;3,55;394;7,02;764;16,2;899;31,06;"De 20 a 50 mil"
2920502;"BA";"Maracás";4512;24,61;145;3,08;796;14,96;1662;32,39;1909;60,18;"De 20 a 50 mil"
2704500;"AL";"Maragogi";5653;29,35;615;10,47;1666;24,77;2171;46,08;1201;61,65;"De 20 a 50 mil"
2920601;"BA";"Maragogipe";7311;22,75;567;6,84;1721;15,89;2644;31,35;2379;52,03;"De 20 a 50 mil"
1504406;"PA";"Marapanim";1725;9,44;146;2,85;337;6,1;570;12,11;672;23,06;"De 20 a 50 mil"
3203320;"ES";"Marataízes";2543;9,78;115;1,97;345;4,21;976;12,19;1107;27,92;"De 20 a 50 mil"
4311809;"RS";"Marau";880;3,03;33;0,52;50;0,53;236;2,57;561;14,06;"De 20 a 50 mil"
4210506;"SC";"Maravilha";848;4,85;24;0,61;80;1,52;298;5,34;446;16,42;"De 20 a 50 mil"
2307809;"CE";"Marco";4782;28,6;537;10,07;1374;26,05;1612;41,14;1259;57,36;"De 20 a 50 mil"
4114609;"PR";"Marechal Cândido Rondon";1434;3,84;75;0,91;184;1,66;471;3,95;704;11,76;"De 20 a 50 mil"
2704708;"AL";"Marechal Deodoro";7083;21,9;609;6,96;2038;18,1;2804;31,54;1632;47,55;"De 20 a 50 mil"
2509107;"PB";"Mari";5597;35,54;288;7,62;1216;25,92;1963;47,13;2130;68,44;"De 20 a 50 mil"
4114807;"PR";"Marialva";1731;6,83;41;0,75;137;1,82;603;7,35;950;23;"De 20 a 50 mil"
3529203;"SP";"Martinópolis";1454;7,53;29;0,72;119;2,03;380;6,3;926;27,46;"De 20 a 50 mil"
2308005;"CE";"Massapê";7080;28,49;446;5,95;1608;21,22;2633;43,33;2393;64,57;"De 20 a 50 mil"
2921005;"BA";"Mata de São João";3424;11,56;209;2,71;638;5,78;1356;17,69;1221;37,97;"De 20 a 50 mil"
2705002;"AL";"Mata Grande";6269;38,79;701;14,31;1774;38,37;2031;50,2;1763;67,96;"De 20 a 50 mil"
3140704;"MG";"Mateus Leme";1651;7,83;51;1,06;182;2,73;609;9,45;809;25,5;"De 20 a 50 mil"
2106508;"MA";"Matinha";2846;18,79;233;5,24;570;11,71;1026;27,13;1017;49,63;"De 20 a 50 mil"
4115705;"PR";"Matinhos";938;4,23;52;1,11;116;1,84;353;4,65;417;11,74;"De 20 a 50 mil"
2106607;"MA";"Matões";7181;35,72;573;9,85;1704;28,06;2608;51,74;2296;72,36;"De 20 a 50 mil"
3141108;"MG";"Matozinhos";1489;5,7;52;0,84;150;1,73;532;6,72;755;22,9;"De 20 a 50 mil"
2705101;"AL";"Matriz de Camaragibe";5048;31,47;409;8,91;1468;27,17;1856;44,94;1315;68,49;"De 20 a 50 mil"
2308104;"CE";"Mauriti";9328;29,48;585;6,5;2209;22,9;3451;42,66;3083;62,87;"De 20 a 50 mil"
2921104;"BA";"Medeiros Neto";3883;24,07;126;3,31;554;11,95;1418;30,3;1785;59,32;"De 20 a 50 mil"
4115804;"PR";"Medianeira";1770;5,42;69;0,88;195;1,95;672;6,41;834;19,24;"De 20 a 50 mil"
1504455;"PA";"Medicilândia";3423;18,35;239;4,21;844;13,05;1475;30,25;865;52,87;"De 20 a 50 mil"
3141405;"MG";"Medina";3469;22,45;94;2,53;369;8,53;1221;27,58;1785;59,9;"De 20 a 50 mil"
1504505;"PA";"Melgaço";5076;36,68;1095;20,21;1937;39,39;1384;53,98;660;70,14;"De 20 a 50 mil"
2206209;"PI";"Miguel Alves";8173;38;765;11,43;2090;33,72;2921;54,4;2397;73,75;"De 20 a 50 mil"
2921203;"BA";"Miguel Calmon";3987;20,42;203;3,99;807;13,79;1468;28,06;1509;44,99;"De 20 a 50 mil"
3302908;"RJ";"Miguel Pereira";1337;6,8;52;1,39;136;2,66;492;7,35;657;15,96;"De 20 a 50 mil"
3529708;"SP";"Miguelópolis";1539;9,81;83;2,37;325;6,38;514;10,67;617;27,03;"De 20 a 50 mil"
2308302;"CE";"Milagres";6037;28,88;348;6,35;1252;19,79;2126;38,82;2311;63,8;"De 20 a 50 mil"
3203403;"ES";"Mimoso do Sul";2615;12,85;100;2,3;325;5,49;1028;15,43;1162;33,92;"De 20 a 50 mil"
5213087;"GO";"Minaçu";3203;13,55;62;1,15;356;4,69;1295;17,58;1490;45,64;"De 20 a 50 mil"
3141801;"MG";"Minas Novas";5011;23;141;1,96;804;12,35;2168;39,7;1898;72,55;"De 20 a 50 mil"
3529906;"SP";"Miracatu";1519;10,31;57;1,68;199;4,49;517;11,41;746;31,42;"De 20 a 50 mil"
3303005;"RJ";"Miracema";2246;10,79;73;1,66;301;5,15;737;11,03;1135;29,15;"De 20 a 50 mil"
1713205;"TO";"Miracema do Tocantins";1614;11,01;74;1,85;265;5,44;565;14,24;710;38,86;"De 20 a 50 mil"
2106706;"MA";"Mirador";3980;29,53;417;10,08;978;23,83;1413;41,67;1172;63,56;"De 20 a 50 mil"
5005608;"MS";"Miranda";2267;12,52;105;2,27;375;6,21;903;17,69;884;37,75;"De 20 a 50 mil"
2106755;"MA";"Miranda do Norte";3653;21,08;225;4,46;743;11,8;1460;36,37;1225;62,25;"De 20 a 50 mil"
3530102;"SP";"Mirandópolis";1649;7,19;35;0,88;206;2,64;393;5,54;1015;25,12;"De 20 a 50 mil"
5105622;"MT";"Mirassol d'Oeste";2208;11,53;66;1,4;287;4,48;890;15,59;965;41,59;"De 20 a 50 mil"
2308401;"CE";"Missão Velha";6808;27,88;422;6,2;1553;20,86;2417;40,06;2416;58,48;"De 20 a 50 mil"
1504604;"PA";"Mocajuba";1848;10,92;179;3,15;425;7,91;584;15,39;660;31,69;"De 20 a 50 mil"
2308500;"CE";"Mombaça";10480;33,77;805;10,02;2355;28,32;3749;43,51;3571;58,92;"De 20 a 50 mil"
2106904;"MA";"Monção";5525;27,56;625;9,69;1360;21,94;2059;41,95;1481;59,36;"De 20 a 50 mil"
3531100;"SP";"Mongaguá";1710;4,85;163;2,31;277;2,72;619;5,52;651;9,62;"De 20 a 50 mil"
2407807;"RN";"Monte Alegre";4301;28,92;403;9,55;995;21,8;1404;37,33;1499;64,53;"De 20 a 50 mil"
3531308;"SP";"Monte Alto";1970;5,18;61;0,82;201;1,77;461;3,72;1247;18,34;"De 20 a 50 mil"
3531407;"SP";"Monte Aprazível";1021;5,74;32;0,92;116;2,19;244;4,28;629;18,87;"De 20 a 50 mil"
3142908;"MG";"Monte Azul";3897;22,59;97;2,48;400;8,46;1438;26,71;1962;60,91;"De 20 a 50 mil"
3143104;"MG";"Monte Carmelo";2711;7,61;109;1,39;436;3,85;1021;8,81;1145;23,73;"De 20 a 50 mil"
3531803;"SP";"Monte Mor";2620;7,06;142;1,6;391;3,04;970;8,92;1117;24,88;"De 20 a 50 mil"
3143203;"MG";"Monte Santo de Minas";2135;12,67;52;1,52;184;3,97;744;13,52;1155;35,21;"De 20 a 50 mil"
3143401;"MG";"Monte Sião";1216;7,22;40;1,12;134;2,45;401;7,38;641;27,08;"De 20 a 50 mil"
2509701;"PB";"Monteiro";6347;27,38;301;5,6;1367;19,98;2340;35,61;2339;53,21;"De 20 a 50 mil"
2308906;"CE";"Morrinhos";4005;28,43;369;8,7;1051;24,98;1318;38,73;1267;56,74;"De 20 a 50 mil"
5213806;"GO";"Morrinhos";2625;8,05;75;1,09;293;2,95;821;7,94;1436;26,27;"De 20 a 50 mil"
3531902;"SP";"Morro Agudo";1865;8,43;140;2,56;501;6,57;576;9,13;648;23,95;"De 20 a 50 mil"
2921708;"BA";"Morro do Chapéu";5407;22,01;318;4,75;1136;15,63;2064;30,51;1889;49,31;"De 20 a 50 mil"
1504901;"PA";"Muaná";2845;13,02;325;4,5;764;10;934;19,09;822;39,29;"De 20 a 50 mil"
2922003;"BA";"Mucuri";4632;18,26;212;3,08;896;10,09;1984;28,51;1540;58,36;"De 20 a 50 mil"
2922102;"BA";"Mundo Novo";3981;22,88;268;5,46;849;16,27;1404;31,27;1460;52,44;"De 20 a 50 mil"
2705507;"AL";"Murici";5507;30,64;556;10,22;1628;27,46;1914;43,08;1409;65,17;"De 20 a 50 mil"
2922300;"BA";"Muritiba";3679;16,84;238;4,36;727;10,06;1320;22,32;1394;42,98;"De 20 a 50 mil"
2922409;"BA";"Mutuípe";3793;23,47;150;3,69;703;13,79;1487;32,91;1453;58,73;"De 20 a 50 mil"
3144003;"MG";"Mutum";3686;18,16;92;2,13;499;8,02;1410;22,97;1685;46,59;"De 20 a 50 mil"
3144102;"MG";"Muzambinho";1005;6,16;29;0,87;112;2,41;338;6,33;526;17,66;"De 20 a 50 mil"
3144300;"MG";"Nanuque";4828;15,52;124;1,8;523;5,52;1511;16,5;2670;47,99;"De 20 a 50 mil"
5005707;"MS";"Naviraí";3529;10,11;97;1,11;504;4,2;1457;14,15;1471;37,86;"De 20 a 50 mil"
2922508;"BA";"Nazaré";3789;18,43;258;5;864;12,66;1355;23,98;1312;44,81;"De 20 a 50 mil"
2609501;"PE";"Nazaré da Mata";4504;19,2;270;5,07;798;10,53;1792;25,63;1644;46,27;"De 20 a 50 mil"
3144607;"MG";"Nepomuceno";2245;11,25;80;1,84;298;5,05;812;12,87;1055;31,18;"De 20 a 50 mil"
5214507;"GO";"Nerópolis";1558;8,49;51;1,11;224;3,57;542;10,2;741;34,37;"De 20 a 50 mil"
5214606;"GO";"Niquelândia";3932;12,4;98;1,3;428;4,08;1465;15,29;1941;46,99;"De 20 a 50 mil"
2408201;"RN";"Nísia Floresta";3779;22,2;349;7,52;893;15,64;1387;30,88;1150;52,78;"De 20 a 50 mil"
2804508;"SE";"Nossa Senhora da Glória";6258;26,69;420;6,42;1551;19,95;2417;39,07;1870;63,45;"De 20 a 50 mil"
2804607;"SE";"Nossa Senhora das Dores";5039;28,39;346;7,18;1256;22,32;1913;40,05;1524;60,33;"De 20 a 50 mil"
5006200;"MS";"Nova Andradina";2934;8,52;78;0,97;397;3,45;1094;10,33;1365;32,06;"De 20 a 50 mil"
2408300;"RN";"Nova Cruz";8121;31,48;711;10,16;1858;23,77;2704;40,89;2848;65,17;"De 20 a 50 mil"
4116901;"PR";"Nova Esperança";1840;8,78;56;1,27;155;2,59;599;8,67;1030;28,22;"De 20 a 50 mil"
1504950;"PA";"Nova Esperança do Piriá";3275;26,32;515;11,94;1159;25,58;1071;40,57;530;55,27;"De 20 a 50 mil"
1100338;"RO";"Nova Mamoré";1995;13,07;78;1,89;348;6,25;912;21,69;657;48,03;"De 20 a 50 mil"
5106224;"MT";"Nova Mutum";906;3,85;77;1,09;236;2,47;391;6,79;202;17,28;"De 20 a 50 mil"
1303106;"AM";"Nova Olinda do Norte";2452;12,82;289;4,3;517;8,33;812;18,69;834;44,96;"De 20 a 50 mil"
4313300;"RS";"Nova Prata";536;2,88;17;0,45;56;0,97;155;2,56;308;10,21;"De 20 a 50 mil"
2309300;"CE";"Nova Russas";6478;28,38;468;8,36;1181;19,11;2287;35,14;2542;56,08;"De 20 a 50 mil"
4313375;"RS";"Nova Santa Rita";769;4,55;31;0,8;76;1,4;291;5,37;371;17,14;"De 20 a 50 mil"
2922904;"BA";"Nova Soure";5329;31,39;261;6,12;1133;23,04;1901;41,2;2034;64,02;"De 20 a 50 mil"
3203908;"ES";"Nova Venécia";4013;11,38;112;1,34;390;3,56;1495;13,6;2016;40,69;"De 20 a 50 mil"
2923001;"BA";"Nova Viçosa";5134;19,04;167;2,3;955;10,59;2097;28,81;1915;56,06;"De 20 a 50 mil"
1303304;"AM";"Novo Aripuanã";2691;19,75;363;8,16;641;13,74;927;29,81;760;54,17;"De 20 a 50 mil"
3145307;"MG";"Novo Cruzeiro";5865;27,72;248;4,07;1097;17,76;2320;41,51;2200;66,65;"De 20 a 50 mil"
3533502;"SP";"Novo Horizonte";2219;7,6;87;1,45;336;3,92;623;6,61;1173;22,42;"De 20 a 50 mil"
2309409;"CE";"Novo Oriente";6838;33,99;333;6,49;1511;27,06;2666;45,24;2328;66,42;"De 20 a 50 mil"
1505031;"PA";"Novo Progresso";1549;8,9;65;1,38;352;5,55;808;15,36;324;29,94;"De 20 a 50 mil"
1505106;"PA";"Óbidos";4045;12,68;387;4,18;904;8,64;1410;17,74;1344;31,84;"De 20 a 50 mil"
2309458;"CE";"Ocara";5305;30,07;260;5,45;1016;19,95;2018;42,32;2011;66,81;"De 20 a 50 mil"
2207009;"PI";"Oeiras";6627;25,51;380;5,65;1339;16,42;2325;33,71;2583;61,53;"De 20 a 50 mil"
1505205;"PA";"Oeiras do Pará";3049;18,43;488;8,42;825;14,55;966;28,05;770;47,09;"De 20 a 50 mil"
1600501;"AP";"Oiapoque";1176;9,05;105;2,47;314;6,37;513;16,35;244;35,94;"De 20 a 50 mil"
2705705;"AL";"Olho d'Água das Flores";4098;29,22;361;8,96;1079;24,83;1444;39,49;1214;60,82;"De 20 a 50 mil"
2923100;"BA";"Olindina";5167;29,1;426;9,01;1276;23,27;1764;37,78;1701;59,1;"De 20 a 50 mil"
3145604;"MG";"Oliveira";1906;6,12;82;1,26;296;3,19;580;5,73;948;18;"De 20 a 50 mil"
2923209;"BA";"Oliveira dos Brejinhos";3495;22,04;170;4,15;523;12,21;1131;26,99;1671;50,76;"De 20 a 50 mil"
3534302;"SP";"Orlândia";1625;5,16;81;1,17;275;2,83;515;5,03;754;16,16;"De 20 a 50 mil"
4211702;"SC";"Orleans";749;4,44;30;0,78;104;2,01;273;4,98;342;14,42;"De 20 a 50 mil"
2609709;"PE";"Orobó";4935;29,41;257;5,7;884;18,78;1789;40,22;2005;64,35;"De 20 a 50 mil"
2309508;"CE";"Orós";4848;29,69;259;7,28;782;17,03;1848;37,5;1959;60,31;"De 20 a 50 mil"
4117305;"PR";"Ortigueira";3140;18,33;104;2,64;451;8,77;1196;22,99;1389;48,65;"De 20 a 50 mil"
4313508;"RS";"Osório";1348;4,19;66;0,98;156;1,65;396;3,75;730;13,47;"De 20 a 50 mil"
3534609;"SP";"Osvaldo Cruz";1672;6,53;66;1,26;132;1,91;346;4,22;1128;21,34;"De 20 a 50 mil"
1505437;"PA";"Ourilândia do Norte";2350;12,56;235;3,94;599;8,32;893;20,5;623;52,18;"De 20 a 50 mil"
3145901;"MG";"Ouro Branco";1292;4,69;53;0,75;153;1,75;481;5,29;605;22,68;"De 20 a 50 mil"
3146008;"MG";"Ouro Fino";2175;8,65;82;1,64;261;3,65;748;9,07;1084;22,86;"De 20 a 50 mil"
1100155;"RO";"Ouro Preto do Oeste";2927;10,36;108;1,46;355;3,8;1098;13,44;1366;40,57;"De 20 a 50 mil"
1505486;"PA";"Pacajá";5614;21,53;565;6,83;1413;16,13;2196;33,82;1440;56,6;"De 20 a 50 mil"
5215603;"GO";"Padre Bernardo";2745;14,2;107;2,19;413;6,58;982;17,66;1243;47,53;"De 20 a 50 mil"
4117503;"PR";"Paiçandu";2110;7,6;59;0,9;195;2,16;730;8,5;1126;30,93;"De 20 a 50 mil"
4117602;"PR";"Palmas";2773;9,31;193;2,42;603;5,97;1114;13,15;863;26,52;"De 20 a 50 mil"
2923407;"BA";"Palmas de Monte Alto";4447;28,42;188;4,41;973;20,47;1842;42,68;1444;62,3;"De 20 a 50 mil"
4117701;"PR";"Palmeira";1028;4,23;54;0,94;127;1,69;388;5,1;459;13,39;"De 20 a 50 mil"
4313706;"RS";"Palmeira das Missões";2303;8,73;83;1,43;327;4,42;891;10,2;1002;22,66;"De 20 a 50 mil"
5215702;"GO";"Palmeiras de Goiás";1787;9,73;48;1,14;246;4,16;602;10,76;891;33,75;"De 20 a 50 mil"
3535309;"SP";"Palmital";955;5,62;40;1,25;91;1,94;248;4,47;576;16,28;"De 20 a 50 mil"
4117909;"PR";"Palotina";1314;5,82;42;0,82;118;1,74;514;7,18;640;18,22;"De 20 a 50 mil"
4313904;"RS";"Panambi";893;2,96;47;0,7;91;0,95;290;3,11;465;10,31;"De 20 a 50 mil"
3204005;"ES";"Pancas";2832;17,56;79;2,17;347;6,69;1160;24,08;1246;50,36;"De 20 a 50 mil"
2610202;"PE";"Panelas";6812;38;388;7,97;1418;28,41;2362;52,76;2644;73,65;"De 20 a 50 mil"
2706406;"AL";"Pão de Açúcar";5032;30,72;413;8,51;1316;26,83;1815;42,87;1488;62,26;"De 20 a 50 mil"
3303609;"RJ";"Paracambi";2098;5,46;63;0,77;280;2,42;704;5,42;1051;18,48;"De 20 a 50 mil"
2310209;"CE";"Paracuru";4662;20,2;296;4,82;1043;13,64;1598;26,83;1725;51,68;"De 20 a 50 mil"
3147204;"MG";"Paraguaçu";1162;7,25;27;0,76;143;3,22;340;6,71;652;22,06;"De 20 a 50 mil"
3535507;"SP";"Paraguaçu Paulista";2233;6,72;92;1,29;300;2,9;658;6,41;1183;21,79;"De 20 a 50 mil"
3303708;"RJ";"Paraíba do Sul";1931;6,06;70;1,08;260;2,83;644;6,06;957;17,2;"De 20 a 50 mil"
2107704;"MA";"Paraibano";4358;30,64;292;7,07;908;21,96;1641;44,02;1517;68,09;"De 20 a 50 mil"
2310258;"CE";"Paraipaba";4291;19,97;252;4,34;946;13,2;1528;28,01;1565;51,26;"De 20 a 50 mil"
1716109;"TO";"Paraíso do Tocantins";2258;6,85;100;1,16;280;2,42;757;8,37;1121;30,05;"De 20 a 50 mil"
2310308;"CE";"Parambu";7871;35,13;525;9,07;1693;27,87;2818;44,81;2835;66,67;"De 20 a 50 mil"
2923605;"BA";"Paramirim";3303;20,01;145;3,6;521;10,35;1126;24,97;1511;51,55;"De 20 a 50 mil"
5006309;"MS";"Paranaíba";3409;10,82;97;1,42;368;3,87;1189;11,84;1755;34,43;"De 20 a 50 mil"
3147402;"MG";"Paraopeba";1047;6,11;47;1,12;158;2,97;394;7,24;448;20,65;"De 20 a 50 mil"
2923704;"BA";"Paratinga";5076;24,28;314;4,96;957;15,79;1863;35,89;1942;58,44;"De 20 a 50 mil"
3303807;"RJ";"Paraty";2315;8,28;115;1,87;323;3,43;884;9,91;993;28,56;"De 20 a 50 mil"
2408904;"RN";"Parelhas";2656;17,19;134;3,46;446;9,78;985;22,58;1091;41,12;"De 20 a 50 mil"
2923803;"BA";"Paripiranga";5775;28,09;300;5,59;1371;23,24;2144;38,34;1960;52,93;"De 20 a 50 mil"
2610400;"PE";"Parnamirim";3551;24,81;243;6,22;720;16,36;1298;34,8;1290;56,63;"De 20 a 50 mil"
2107803;"MA";"Parnarama";8252;35,89;694;10,59;2008;28,43;3014;50,95;2536;73,29;"De 20 a 50 mil"
2610509;"PE";"Passira";6882;32,15;310;5,79;1304;19,98;2784;47,18;2484;68,52;"De 20 a 50 mil"
3303856;"RJ";"Paty do Alferes";2480;12,3;70;1,55;372;6,41;942;14,55;1096;32,62;"De 20 a 50 mil"
2409407;"RN";"Pau dos Ferros";3846;18,06;221;4,29;783;11,6;1416;23,13;1426;43,64;"De 20 a 50 mil"
2108108;"MA";"Paulo Ramos";4824;36,33;510;12,42;1300;31,55;1686;52,21;1328;72,73;"De 20 a 50 mil"
3536703;"SP";"Pederneiras";2119;6,63;91;1,25;306;3,02;720;7,36;1002;20,99;"De 20 a 50 mil"
2610806;"PE";"Pedra";4881;32,98;463;11,79;1255;27,79;1691;43,16;1472;60,28;"De 20 a 50 mil"
3148707;"MG";"Pedra Azul";3461;20,1;91;2,05;511;10,24;1265;25,85;1594;54,87;"De 20 a 50 mil"
2310506;"CE";"Pedra Branca";10176;33,28;639;7,73;2168;25,55;3534;43,4;3835;67,48;"De 20 a 50 mil"
2511202;"PB";"Pedras de Fogo";5928;30,27;398;7,69;1451;21,94;2100;42,6;1979;69,12;"De 20 a 50 mil"
3537107;"SP";"Pedreira";1558;4,68;51;0,72;165;1,53;464;4,38;878;18,07;"De 20 a 50 mil"
2108207;"MA";"Pedreiras";5566;19,5;326;4,32;1070;11,64;1919;25,99;2251;50,97;"De 20 a 50 mil"
3204054;"ES";"Pedro Canário";3111;18,05;110;2,5;531;9,13;1304;26,54;1166;55,58;"De 20 a 50 mil"
2108256;"MA";"Pedro do Rosário";4054;28,65;412;9,05;1026;23,01;1406;41,57;1210;68,91;"De 20 a 50 mil"
2207900;"PI";"Pedro II";8263;31,11;569;8,06;1699;23,02;3047;40,83;2948;63,26;"De 20 a 50 mil"
5106422;"MT";"Peixoto de Azevedo";3361;15,47;265;4,44;592;9,29;1503;21,02;1001;44,91;"De 20 a 50 mil"
2108306;"MA";"Penalva";4612;20,8;368;5,13;955;13,81;1621;32,06;1668;54,85;"De 20 a 50 mil"
4212502;"SC";"Penha";687;3,54;37;0,9;83;1,4;262;4,17;305;10;"De 20 a 50 mil"
2310704;"CE";"Pentecoste";6344;24,83;458;6,67;1401;17,8;2337;34,31;2148;53,73;"De 20 a 50 mil"
3149903;"MG";"Perdões";1181;7,44;39;1,17;106;2,3;374;7,2;662;24,08;"De 20 a 50 mil"
3537404;"SP";"Pereira Barreto";1658;8,37;57;1,38;145;2,55;403;6,39;1053;28,5;"De 20 a 50 mil"
2108454;"MA";"Peritoró";5136;36,67;454;11,38;1259;28,7;1978;54,15;1445;73,05;"De 20 a 50 mil"
2611002;"PE";"Petrolândia";4140;18,26;280;4,4;1033;13,43;1566;26,52;1261;46,53;"De 20 a 50 mil"
2924405;"BA";"Pilão Arcado";6730;30,07;694;10,45;1615;24,17;2240;39,99;2181;63,18;"De 20 a 50 mil"
2706901;"AL";"Pilar";5683;24,48;521;8,27;1409;17,87;2150;34,74;1603;56,4;"De 20 a 50 mil"
3537909;"SP";"Pilar do Sul";1472;7,34;69;1,46;167;2,71;501;8,39;735;23,08;"De 20 a 50 mil"
1100189;"RO";"Pimenta Bueno";2090;8,35;52;0,77;236;2,81;850;11,72;952;36,93;"De 20 a 50 mil"
2108504;"MA";"Pindaré-Mirim";4233;20,08;317;5,08;900;13,38;1502;29,78;1514;49,3;"De 20 a 50 mil"
2924603;"BA";"Pindobaçu";3563;24,7;204;5,53;804;17,45;1379;35,27;1176;53,02;"De 20 a 50 mil"
4119301;"PR";"Pinhão";2587;12,37;139;2,5;454;6,97;1058;16,77;936;36,98;"De 20 a 50 mil"
3303955;"RJ";"Pinheiral";939;5,3;58;1,5;134;2,47;303;5,08;444;17,95;"De 20 a 50 mil"
3204104;"ES";"Pinheiros";3070;17,21;66;1,56;355;6,19;1163;22,56;1486;54,71;"De 20 a 50 mil"
2108702;"MA";"Pio XII";4622;31,5;596;13,4;1139;25,23;1477;41,63;1410;65,25;"De 20 a 50 mil"
3538600;"SP";"Piracaia";1550;7,86;51;1,22;186;3,08;488;7,96;825;24,5;"De 20 a 50 mil"
5217104;"GO";"Piracanjuba";1922;10,07;47;1,33;254;4,58;613;9,65;1008;27,65;"De 20 a 50 mil"
2208304;"PI";"Piracuruca";6036;29,96;434;7,81;1469;24,04;2190;40,71;1943;62,6;"De 20 a 50 mil"
3304003;"RJ";"Piraí";1489;7,19;35;0,83;156;2,46;515;7,49;783;23,88;"De 20 a 50 mil"
4119400;"PR";"Piraí do Sul";1162;6,7;39;0,95;126;2,37;377;7,25;620;22,57;"De 20 a 50 mil"
3538808;"SP";"Piraju";1316;5,87;36;0,78;145;2,38;405;5,42;730;17,36;"De 20 a 50 mil"
3538907;"SP";"Pirajuí";1416;7,55;76;1,82;203;3,34;371;6,87;766;24,74;"De 20 a 50 mil"
2707107;"AL";"Piranhas";4572;30,49;459;9,71;1346;28,06;1624;42,55;1143;69,11;"De 20 a 50 mil"
3539202;"SP";"Pirapozinho";1460;7,5;46;1,07;131;2,33;357;5,63;926;29,1;"De 20 a 50 mil"
5217302;"GO";"Pirenópolis";1894;10,88;65;1,71;275;4,99;706;12,94;848;32,13;"De 20 a 50 mil"
5217401;"GO";"Pires do Rio";1727;7,64;45;0,93;167;2,46;465;6,51;1050;27,44;"De 20 a 50 mil"
2924801;"BA";"Piritiba";3495;21,63;136;3,54;617;12,41;1209;27,43;1533;52,14;"De 20 a 50 mil"
4119608;"PR";"Pitanga";2572;10,49;80;1,4;330;4,45;982;12,65;1180;32,32;"De 20 a 50 mil"
3539509;"SP";"Pitangueiras";2131;8,04;123;1,87;407;4,56;740;9,82;861;24,73;"De 20 a 50 mil"
3151404;"MG";"Pitangui";1186;6,13;43;0,96;120;2,01;412;6,85;611;20,96;"De 20 a 50 mil"
3151503;"MG";"Piumhi";1797;7,06;65;1,23;234;3,1;577;6,91;921;21,46;"De 20 a 50 mil"
1505650;"PA";"Placas";2694;17,29;215;4,57;597;10,12;1153;31,01;729;57,95;"De 20 a 50 mil"
2925006;"BA";"Planalto";5257;29,46;204;4,48;994;18,37;1891;39,54;2168;69,98;"De 20 a 50 mil"
2805406;"SE";"Poço Redondo";7251;35,58;742;11,4;2150;32,85;2618;52,75;1741;73,68;"De 20 a 50 mil"
2805505;"SE";"Poço Verde";4797;29,85;217;5,17;1096;23,39;1757;39,91;1727;62,03;"De 20 a 50 mil"
