"Codigo";"UF";"Municipio";"ValMedio";"Q2";"Mediana";"Q3";"Classe"
3139201;"MG";"Malacacheta";308;100;200;383;"De 10 a 20 mil"
2920205;"BA";"Malhada";198;71;139;255;"De 10 a 20 mil"
2803906;"SE";"Malhador";261;100;178;333;"De 10 a 20 mil"
4113908;"PR";"Mallet";474;200;343;540;"De 10 a 20 mil"
4114005;"PR";"Mamborê";537;200;370;600;"De 10 a 20 mil"
2509008;"PB";"Manaíra";196;44;126;255;"De 10 a 20 mil"
2609154;"PE";"Manari";153;28;91;200;"De 10 a 20 mil"
1200336;"AC";"Mâncio Lima";262;65;147;306;"De 10 a 20 mil"
4114104;"PR";"Mandaguaçu";621;300;483;700;"De 10 a 20 mil"
3139300;"MG";"Manga";285;83;167;291;"De 10 a 20 mil"
4114401;"PR";"Mangueirinha";481;163;303;510;"De 10 a 20 mil"
4114500;"PR";"Manoel Ribas";498;165;330;533;"De 10 a 20 mil"
2920403;"BA";"Manoel Vitorino";219;71;148;272;"De 10 a 20 mil"
2920452;"BA";"Mansidão";255;50;128;255;"De 10 a 20 mil"
3203304;"ES";"Mantenópolis";379;128;255;500;"De 10 a 20 mil"
3139805;"MG";"Mar de Espanha";546;255;425;610;"De 10 a 20 mil"
5212808;"GO";"Mara Rosa";518;197;335;510;"De 10 a 20 mil"
1302801;"AM";"Maraã";180;56;102;200;"De 10 a 20 mil"
2106326;"MA";"Maracaçumé";232;83;150;267;"De 10 a 20 mil"
3528809;"SP";"Maracaí";604;284;460;700;"De 10 a 20 mil"
2609204;"PE";"Maraial";197;72;128;224;"De 10 a 20 mil"
2106375;"MA";"Maranhãozinho";175;73;128;207;"De 10 a 20 mil"
2920700;"BA";"Maraú";297;88;163;307;"De 10 a 20 mil"
2704609;"AL";"Maravilha";207;56;128;255;"De 10 a 20 mil"
5105580;"MT";"Marcelândia";510;193;333;540;"De 10 a 20 mil"
2920809;"BA";"Marcionílio Souza";200;59;128;255;"De 10 a 20 mil"
3203346;"ES";"Marechal Floriano";567;233;383;604;"De 10 a 20 mil"
1200351;"AC";"Marechal Thaumaturgo";163;46;98;200;"De 10 a 20 mil"
3139904;"MG";"Maria da Fé";394;165;270;480;"De 10 a 20 mil"
2704807;"AL";"Maribondo";271;95;170;330;"De 10 a 20 mil"
3203353;"ES";"Marilândia";503;240;400;600;"De 10 a 20 mil"
4115101;"PR";"Mariluz";403;167;289;510;"De 10 a 20 mil"
3140159;"MG";"Mário Campos";464;203;340;536;"De 10 a 20 mil"
4115408;"PR";"Marmeleiro";617;222;428;678;"De 10 a 20 mil"
3140506;"MG";"Martinho Campos";525;255;383;576;"De 10 a 20 mil"
2307908;"CE";"Martinópole";193;50;120;250;"De 10 a 20 mil"
2804003;"SE";"Maruim";298;120;204;359;"De 10 a 20 mil"
2920908;"BA";"Mascote";239;80;150;262;"De 10 a 20 mil"
2509206;"PB";"Massaranduba";247;105;178;337;"De 10 a 20 mil"
4210605;"SC";"Massaranduba";789;466;644;920;"De 10 a 20 mil"
2106409;"MA";"Mata Roma";181;46;110;222;"De 10 a 20 mil"
4115606;"PR";"Matelândia";581;255;437;670;"De 10 a 20 mil"
3140803;"MG";"Matias Barbosa";550;219;375;617;"De 10 a 20 mil"
2206100;"PI";"Matias Olímpio";190;44;125;241;"De 10 a 20 mil"
2921054;"BA";"Matina";202;76;146;262;"De 10 a 20 mil"
3140902;"MG";"Matipó";358;130;231;400;"De 10 a 20 mil"
3141009;"MG";"Mato Verde";309;123;211;380;"De 10 a 20 mil"
2106631;"MA";"Matões do Norte";143;62;103;170;"De 10 a 20 mil"
5105606;"MT";"Matupá";563;193;349;600;"De 10 a 20 mil"
5213004;"GO";"Maurilândia";570;242;375;600;"De 10 a 20 mil"
2407500;"RN";"Maxaranguape";270;100;170;306;"De 10 a 20 mil"
1600402;"AP";"Mazagão";279;84;149;284;"De 10 a 20 mil"
3302809;"RJ";"Mendes";583;250;400;638;"De 10 a 20 mil"
3141603;"MG";"Mercês";420;156;278;510;"De 10 a 20 mil"
2308203;"CE";"Meruoca";263;96;170;306;"De 10 a 20 mil"
2705200;"AL";"Messias";243;102;169;270;"De 10 a 20 mil"
2921302;"BA";"Milagres";268;97;181;340;"De 10 a 20 mil"
2308351;"CE";"Milhã";249;75;170;333;"De 10 a 20 mil"
3529807;"SP";"Mineiros do Tietê";598;300;489;706;"De 10 a 20 mil"
1101203;"RO";"Ministro Andreazza";382;143;255;485;"De 10 a 20 mil"
3142007;"MG";"Mirabela";274;100;175;340;"De 10 a 20 mil"
3142106;"MG";"Miradouro";409;150;260;500;"De 10 a 20 mil"
3142205;"MG";"Miraí";481;193;328;510;"De 10 a 20 mil"
2308377;"CE";"Miraíma";162;33;88;200;"De 10 a 20 mil"
2609303;"PE";"Mirandiba";205;50;124;255;"De 10 a 20 mil"
2921401;"BA";"Mirangaba";186;53;128;255;"De 10 a 20 mil"
1713304;"TO";"Miranorte";407;153;255;484;"De 10 a 20 mil"
2921450;"BA";"Mirante";202;59;132;256;"De 10 a 20 mil"
1101302;"RO";"Mirante da Serra";458;128;255;490;"De 10 a 20 mil"
3530201;"SP";"Mirante do Paranapanema";468;178;340;533;"De 10 a 20 mil"
2106805;"MA";"Mirinzal";227;73;152;262;"De 10 a 20 mil"
4116059;"PR";"Missal";604;280;486;705;"De 10 a 20 mil"
2509404;"PB";"Mogeiro";205;50;139;262;"De 10 a 20 mil"
2804102;"SE";"Moita Bonita";305;102;195;370;"De 10 a 20 mil"
4211009;"SC";"Mondaí";640;315;510;772;"De 10 a 20 mil"
2206407;"PI";"Monsenhor Gil";248;92;170;305;"De 10 a 20 mil"
2308609;"CE";"Monsenhor Tabosa";205;47;128;255;"De 10 a 20 mil"
3142700;"MG";"Montalvânia";278;85;178;343;"De 10 a 20 mil"
3203502;"ES";"Montanha";458;169;278;510;"De 10 a 20 mil"
2407708;"RN";"Montanhas";229;73;150;271;"De 10 a 20 mil"
3142809;"MG";"Monte Alegre de Minas";551;250;383;582;"De 10 a 20 mil"
2804201;"SE";"Monte Alegre de Sergipe";202;60;124;247;"De 10 a 20 mil"
2206605;"PI";"Monte Alegre do Piauí";210;37;128;255;"De 10 a 20 mil"
3531506;"SP";"Monte Azul Paulista";714;303;490;750;"De 10 a 20 mil"
3143005;"MG";"Monte Belo";484;204;353;520;"De 10 a 20 mil"
1101401;"RO";"Monte Negro";387;133;255;478;"De 10 a 20 mil"
5213756;"GO";"Montividiu";650;255;433;705;"De 10 a 20 mil"
2614303;"PE";"Moreilândia";193;50;128;255;"De 10 a 20 mil"
4116109;"PR";"Moreira Sales";463;207;350;510;"De 10 a 20 mil"
4116208;"PR";"Morretes";543;188;340;600;"De 10 a 20 mil"
4211207;"SC";"Morro da Fumaça";685;367;553;800;"De 10 a 20 mil"
2107100;"MA";"Morros";169;34;90;204;"De 10 a 20 mil"
2921807;"BA";"Mortugaba";314;123;222;366;"De 10 a 20 mil"
3532009;"SP";"Morungaba";682;344;517;780;"De 10 a 20 mil"
4312500;"RS";"Mostardas";536;180;337;510;"De 10 a 20 mil"
5214002;"GO";"Mozarlândia";524;245;373;581;"De 10 a 20 mil"
1400308;"RR";"Mucajaí";369;115;204;395;"De 10 a 20 mil"
2309003;"CE";"Mucambo";245;63;150;328;"De 10 a 20 mil"
2921906;"BA";"Mucugê";408;113;204;344;"De 10 a 20 mil"
2309102;"CE";"Mulungu";210;67;138;255;"De 10 a 20 mil"
2922052;"BA";"Mulungu do Morro";180;50;120;237;"De 10 a 20 mil"
5005681;"MS";"Mundo Novo";572;225;383;605;"De 10 a 20 mil"
3203700;"ES";"Muniz Freire";403;128;255;510;"De 10 a 20 mil"
2922250;"BA";"Muquém de São Francisco";176;42;113;237;"De 10 a 20 mil"
3203809;"ES";"Muqui";478;168;318;518;"De 10 a 20 mil"
4312658;"RS";"Não-Me-Toque";865;390;583;920;"De 10 a 20 mil"
3303104;"RJ";"Natividade";588;204;370;600;"De 10 a 20 mil"
2509909;"PB";"Natuba";185;49;120;255;"De 10 a 20 mil"
3532405;"SP";"Nazaré Paulista";506;229;370;575;"De 10 a 20 mil"
2804409;"SE";"Neópolis";297;95;170;340;"De 10 a 20 mil"
1303007;"AM";"Nhamundá";188;47;106;219;"De 10 a 20 mil"
3532603;"SP";"Nhandeara";757;339;510;833;"De 10 a 20 mil"
2922607;"BA";"Nilo Peçanha";224;77;143;270;"De 10 a 20 mil"
2107209;"MA";"Nina Rodrigues";154;28;91;179;"De 10 a 20 mil"
5005806;"MS";"Nioaque";441;129;255;500;"De 10 a 20 mil"
5105903;"MT";"Nobres";492;200;340;555;"De 10 a 20 mil"
4312708;"RS";"Nonoai";556;200;378;638;"De 10 a 20 mil"
2922656;"BA";"Nordestina";180;46;115;237;"De 10 a 20 mil"
5106109;"MT";"Nossa Senhora do Livramento";354;133;255;430;"De 10 a 20 mil"
5006002;"MS";"Nova Alvorada do Sul";627;240;400;650;"De 10 a 20 mil"
4116703;"PR";"Nova Aurora";553;255;400;616;"De 10 a 20 mil"
5106158;"MT";"Nova Bandeirantes";515;170;317;542;"De 10 a 20 mil"
1100148;"RO";"Nova Brasilândia D'Oeste";369;125;250;475;"De 10 a 20 mil"
2922706;"BA";"Nova Canaã";243;79;160;289;"De 10 a 20 mil"
5106216;"MT";"Nova Canaã do Norte";547;175;322;510;"De 10 a 20 mil"
5214838;"GO";"Nova Crixás";522;204;330;510;"De 10 a 20 mil"
3144706;"MG";"Nova Era";536;200;340;600;"De 10 a 20 mil"
2510105;"PB";"Nova Floresta";253;78;163;330;"De 10 a 20 mil"
3533007;"SP";"Nova Granada";668;300;500;750;"De 10 a 20 mil"
4313060;"RS";"Nova Hartz";561;325;475;650;"De 10 a 20 mil"
1504976;"PA";"Nova Ipixuna";271;85;160;300;"De 10 a 20 mil"
4117057;"PR";"Nova Laranjeiras";356;91;183;408;"De 10 a 20 mil"
4117107;"PR";"Nova Londrina";610;266;425;660;"De 10 a 20 mil"
5106232;"MT";"Nova Olímpia";474;200;333;537;"De 10 a 20 mil"
1714880;"TO";"Nova Olinda";324;128;217;383;"De 10 a 20 mil"
2309201;"CE";"Nova Olinda";236;71;139;255;"De 10 a 20 mil"
2107357;"MA";"Nova Olinda do Maranhão";213;84;150;255;"De 10 a 20 mil"
4313201;"RS";"Nova Petrópolis";892;458;650;1000;"De 10 a 20 mil"
3145000;"MG";"Nova Ponte";651;266;458;702;"De 10 a 20 mil"
4117255;"PR";"Nova Prata do Iguaçu";525;237;400;643;"De 10 a 20 mil"
3145109;"MG";"Nova Resende";509;212;367;543;"De 10 a 20 mil"
1505007;"PA";"Nova Timboteua";246;83;160;300;"De 10 a 20 mil"
4211504;"SC";"Nova Trento";790;480;667;934;"De 10 a 20 mil"
4211603;"SC";"Nova Veneza";730;383;560;833;"De 10 a 20 mil"
5106257;"MT";"Nova Xavantina";555;209;363;600;"De 10 a 20 mil"
1303205;"AM";"Novo Airão";260;87;156;278;"De 10 a 20 mil"
2923035;"BA";"Novo Horizonte";237;66;165;306;"De 10 a 20 mil"
1100502;"RO";"Novo Horizonte do Oeste";338;128;250;432;"De 10 a 20 mil"
2705606;"AL";"Novo Lino";213;75;139;250;"De 10 a 20 mil"
3145356;"MG";"Novo Oriente de Minas";255;85;170;337;"De 10 a 20 mil"
2923050;"BA";"Novo Triunfo";196;73;136;250;"De 10 a 20 mil"
2107407;"MA";"Olho d'Água das Cunhãs";230;80;150;255;"De 10 a 20 mil"
2107456;"MA";"Olinda Nova do Maranhão";177;34;105;231;"De 10 a 20 mil"
2706000;"AL";"Olivença";177;34;111;234;"De 10 a 20 mil"
5215306;"GO";"Orizona";634;255;420;667;"De 10 a 20 mil"
2609808;"PE";"Orocó";183;50;109;213;"De 10 a 20 mil"
4211751;"SC";"Otacílio Costa";623;300;500;750;"De 10 a 20 mil"
1505403;"PA";"Ourém";232;69;134;255;"De 10 a 20 mil"
2706109;"AL";"Ouro Branco";215;60;138;267;"De 10 a 20 mil"
2923357;"BA";"Ourolândia";203;65;138;255;"De 10 a 20 mil"
3534906;"SP";"Pacaembu";610;267;480;700;"De 10 a 20 mil"
1400456;"RR";"Pacaraima";363;73;180;380;"De 10 a 20 mil"
2804904;"SE";"Pacatuba";190;41;109;228;"De 10 a 20 mil"
2309805;"CE";"Pacoti";243;89;167;303;"De 10 a 20 mil"
3146305;"MG";"Padre Paraíso";246;77;156;303;"De 10 a 20 mil"
3535002;"SP";"Palestina";632;310;500;741;"De 10 a 20 mil"
2310100;"CE";"Palmácia";243;77;158;270;"De 10 a 20 mil"
4313656;"RS";"Palmares do Sul";576;250;400;620;"De 10 a 20 mil"
3535101;"SP";"Palmares Paulista";555;300;467;691;"De 10 a 20 mil"
2207504;"PI";"Palmeirais";206;45;127;255;"De 10 a 20 mil"
2107605;"MA";"Palmeirândia";160;36;107;204;"De 10 a 20 mil"
4117800;"PR";"Palmital";378;125;240;450;"De 10 a 20 mil"
4212106;"SC";"Palmitos";717;328;510;833;"De 10 a 20 mil"
3535408;"SP";"Panorama";564;255;420;639;"De 10 a 20 mil"
3146909;"MG";"Papagaios";394;167;255;444;"De 10 a 20 mil"
4212205;"SC";"Papanduva";482;190;337;525;"De 10 a 20 mil"
3535606;"SP";"Paraibuna";570;219;378;633;"De 10 a 20 mil"
4118006;"PR";"Paraíso do Norte";684;340;510;748;"De 10 a 20 mil"
3147303;"MG";"Paraisópolis";536;244;384;600;"De 10 a 20 mil"
2310407;"CE";"Paramoti";189;49;126;255;"De 10 a 20 mil"
1716208;"TO";"Paranã";298;78;170;340;"De 10 a 20 mil"
4118105;"PR";"Paranacity";530;255;400;600;"De 10 a 20 mil"
5106299;"MT";"Paranaíta";489;172;308;510;"De 10 a 20 mil"
3535804;"SP";"Paranapanema";537;240;375;600;"De 10 a 20 mil"
2610301;"PE";"Paranatama";192;37;125;255;"De 10 a 20 mil"
5106307;"MT";"Paranatinga";525;192;337;545;"De 10 a 20 mil"
5006358;"MS";"Paranhos";260;48;130;300;"De 10 a 20 mil"
3536000;"SP";"Parapuã";548;255;403;624;"De 10 a 20 mil"
5216403;"GO";"Paraúna";566;242;367;570;"De 10 a 20 mil"
2706422;"AL";"Pariconha";204;53;138;255;"De 10 a 20 mil"
2706448;"AL";"Paripueira";312;100;180;335;"De 10 a 20 mil"
3536208;"SP";"Pariquera-Açu";519;200;341;585;"De 10 a 20 mil"
2207603;"PI";"Parnaguá";214;47;126;255;"De 10 a 20 mil"
2409100;"RN";"Passa e Fica";247;94;170;320;"De 10 a 20 mil"
3147600;"MG";"Passa Quatro";515;204;340;531;"De 10 a 20 mil"
2107902;"MA";"Passagem Franca";209;50;128;255;"De 10 a 20 mil"
2706505;"AL";"Passo de Camaragibe";189;76;128;228;"De 10 a 20 mil"
2108009;"MA";"Pastos Bons";237;53;138;262;"De 10 a 20 mil"
3536307;"SP";"Patrocínio Paulista";558;250;417;650;"De 10 a 20 mil"
2409308;"RN";"Patu";296;102;197;342;"De 10 a 20 mil"
2923902;"BA";"Pau Brasil";255;86;163;289;"De 10 a 20 mil"
1303502;"AM";"Pauini";182;50;98;181;"De 10 a 20 mil"
2108058;"MA";"Paulino Neves";158;30;100;192;"De 10 a 20 mil"
2510907;"PB";"Paulista";256;94;175;330;"De 10 a 20 mil"
2207801;"PI";"Paulistana";270;57;150;306;"De 10 a 20 mil"
2924058;"BA";"Pé de Serra";230;86;170;306;"De 10 a 20 mil"
4118808;"PR";"Peabiru";551;227;375;590;"De 10 a 20 mil"
3148608;"MG";"Peçanha";334;113;204;370;"De 10 a 20 mil"
1600154;"AP";"Pedra Branca do Amapari";333;100;187;364;"De 10 a 20 mil"
5106372;"MT";"Pedra Preta";474;204;342;533;"De 10 a 20 mil"
3149101;"MG";"Pedralva";431;170;267;503;"De 10 a 20 mil"
3149150;"MG";"Pedras de Maria da Cruz";234;100;167;283;"De 10 a 20 mil"
3537008;"SP";"Pedregulho";582;255;414;631;"De 10 a 20 mil"
1716505;"TO";"Pedro Afonso";569;200;340;606;"De 10 a 20 mil"
2924207;"BA";"Pedro Alexandre";163;51;103;200;"De 10 a 20 mil"
3537206;"SP";"Pedro de Toledo";433;159;279;510;"De 10 a 20 mil"
2409803;"RN";"Pedro Velho";246;86;165;300;"De 10 a 20 mil"
1716604;"TO";"Peixe";439;150;255;503;"De 10 a 20 mil"
2409902;"RN";"Pendências";324;128;222;384;"De 10 a 20 mil"
3149804;"MG";"Perdizes";649;255;425;667;"De 10 a 20 mil"
2310803;"CE";"Pereiro";199;43;128;255;"De 10 a 20 mil"
2108405;"MA";"Peri Mirim";184;45;127;244;"De 10 a 20 mil"
4118907;"PR";"Pérola";587;322;500;656;"De 10 a 20 mil"
5216809;"GO";"Petrolina de Goiás";561;217;364;593;"De 10 a 20 mil"
2706802;"AL";"Piaçabuçu";218;67;128;255;"De 10 a 20 mil"
2511301;"PB";"Piancó";305;98;194;359;"De 10 a 20 mil"
2924306;"BA";"Piatã";234;64;153;293;"De 10 a 20 mil"
1505635;"PA";"Piçarra";282;102;180;330;"De 10 a 20 mil"
2511400;"PB";"Picuí";280;93;171;340;"De 10 a 20 mil"
4119103;"PR";"Piên";481;228;382;588;"De 10 a 20 mil"
2511509;"PB";"Pilar";242;92;166;287;"De 10 a 20 mil"
2208106;"PI";"Pimenteiras";221;55;138;272;"De 10 a 20 mil"
2924504;"BA";"Pindaí";238;89;170;324;"De 10 a 20 mil"
3538105;"SP";"Pindorama";695;342;513;787;"De 10 a 20 mil"
2310852;"CE";"Pindoretama";292;122;202;350;"De 10 a 20 mil"
3538204;"SP";"Pinhalzinho";572;262;435;675;"De 10 a 20 mil"
4212908;"SC";"Pinhalzinho";775;382;566;876;"De 10 a 20 mil"
4314506;"RS";"Pinheiro Machado";524;202;363;583;"De 10 a 20 mil"
2924652;"BA";"Pintadas";277;102;200;353;"De 10 a 20 mil"
2208205;"PI";"Pio IX";230;60;150;280;"De 10 a 20 mil"
2310902;"CE";"Piquet Carneiro";222;66;146;290;"De 10 a 20 mil"
3538501;"SP";"Piquete";605;220;400;733;"De 10 a 20 mil"
3150802;"MG";"Piranga";289;102;196;350;"De 10 a 20 mil"
3539004;"SP";"Pirangi";744;383;573;865;"De 10 a 20 mil"
5217203;"GO";"Piranhas";552;224;355;550;"De 10 a 20 mil"
2108801;"MA";"Pirapemas";177;39;109;220;"De 10 a 20 mil"
3151107;"MG";"Pirapetinga";501;204;350;533;"De 10 a 20 mil"
3539103;"SP";"Pirapora do Bom Jesus";467;200;340;550;"De 10 a 20 mil"
4314605;"RS";"Piratini";458;170;330;510;"De 10 a 20 mil"
3539400;"SP";"Piratininga";795;328;517;900;"De 10 a 20 mil"
3151305;"MG";"Piraúba";508;255;383;529;"De 10 a 20 mil"
2310951;"CE";"Pires Ferreira";178;52;112;238;"De 10 a 20 mil"
2924702;"BA";"Piripá";239;101;170;300;"De 10 a 20 mil"
2511806;"PB";"Pirpirituba";251;85;170;307;"De 10 a 20 mil"
2511905;"PB";"Pitimbu";205;75;133;250;"De 10 a 20 mil"
3204203;"ES";"Piúma";540;200;350;600;"De 10 a 20 mil"
1200385;"AC";"Plácido de Castro";322;100;174;348;"De 10 a 20 mil"
4119806;"PR";"Planalto";525;219;400;608;"De 10 a 20 mil"
4314704;"RS";"Planalto";471;176;350;543;"De 10 a 20 mil"
3151602;"MG";"Planura";623;275;453;717;"De 10 a 20 mil"
2611200;"PE";"Poção";224;48;140;302;"De 10 a 20 mil"
2108900;"MA";"Poção de Pedras";237;66;150;267;"De 10 a 20 mil"
2512002;"PB";"Pocinhos";247;91;170;313;"De 10 a 20 mil"
2410108;"RN";"Poço Branco";242;80;155;285;"De 10 a 20 mil"
2707206;"AL";"Poço das Trincheiras";142;28;78;170;"De 10 a 20 mil"
3151701;"MG";"Poço Fundo";547;250;400;610;"De 10 a 20 mil"
3540002;"SP";"Pompéia";738;302;510;833;"De 10 a 20 mil"
5217708;"GO";"Pontalina";596;255;407;625;"De 10 a 20 mil"
4213401;"SC";"Ponte Serrada";517;232;378;600;"De 10 a 20 mil"
3152170;"MG";"Ponto dos Volantes";235;78;167;300;"De 10 a 20 mil"
2925253;"BA";"Ponto Novo";214;60;150;263;"De 10 a 20 mil"
2311009;"CE";"Poranga";197;37;128;255;"De 10 a 20 mil"
3304102;"RJ";"Porciúncula";540;170;340;592;"De 10 a 20 mil"
4120002;"PR";"Porecatu";659;300;480;750;"De 10 a 20 mil"
2311108;"CE";"Porteiras";219;64;130;255;"De 10 a 20 mil"
2208502;"PI";"Porto";202;51;122;248;"De 10 a 20 mil"
1200807;"AC";"Porto Acre";277;100;170;328;"De 10 a 20 mil"
5106778;"MT";"Porto Alegre do Norte";406;147;255;485;"De 10 a 20 mil"
4213500;"SC";"Porto Belo";847;363;567;888;"De 10 a 20 mil"
5106828;"MT";"Porto Esperidião";407;140;255;465;"De 10 a 20 mil"
3152303;"MG";"Porto Firme";337;146;255;421;"De 10 a 20 mil"
1600535;"AP";"Porto Grande";321;101;175;350;"De 10 a 20 mil"
5006903;"MS";"Porto Murtinho";423;134;252;488;"De 10 a 20 mil"
3304110;"RJ";"Porto Real";534;242;390;625;"De 10 a 20 mil"
2707503;"AL";"Porto Real do Colégio";197;45;124;248;"De 10 a 20 mil"
4315107;"RS";"Porto Xavier";518;200;378;585;"De 10 a 20 mil"
3152402;"MG";"Poté";299;107;200;359;"De 10 a 20 mil"
2311207;"CE";"Potengi";210;51;127;255;"De 10 a 20 mil"
3540754;"SP";"Potim";415;200;333;510;"De 10 a 20 mil"
3540804;"SP";"Potirendaba";717;342;525;820;"De 10 a 20 mil"
4213708;"SC";"Pouso Redondo";606;300;500;720;"De 10 a 20 mil"
5107008;"MT";"Poxoréo";465;170;300;510;"De 10 a 20 mil"
3540903;"SP";"Pradópolis";670;320;510;801;"De 10 a 20 mil"
3541208;"SP";"Presidente Bernardes";638;267;467;725;"De 10 a 20 mil"
2925600;"BA";"Presidente Dutra";237;80;158;275;"De 10 a 20 mil"
4214003;"SC";"Presidente Getúlio";761;420;600;873;"De 10 a 20 mil"
2925709;"BA";"Presidente Jânio Quadros";216;68;142;273;"De 10 a 20 mil"
2109205;"MA";"Presidente Juscelino";140;26;79;170;"De 10 a 20 mil"
3204302;"ES";"Presidente Kennedy";385;143;255;483;"De 10 a 20 mil"
3153400;"MG";"Presidente Olegário";458;204;340;510;"De 10 a 20 mil"
2109270;"MA";"Presidente Sarney";166;44;125;229;"De 10 a 20 mil"
2109304;"MA";"Presidente Vargas";155;27;78;185;"De 10 a 20 mil"
1506104;"PA";"Primavera";221;53;133;255;"De 10 a 20 mil"
2611408;"PE";"Primavera";273;117;181;306;"De 10 a 20 mil"
2109403;"MA";"Primeira Cruz";136;29;70;158;"De 10 a 20 mil"
4120507;"PR";"Primeiro de Maio";550;250;400;620;"De 10 a 20 mil"
2512408;"PB";"Puxinanã";254;102;178;340;"De 10 a 20 mil"
3541703;"SP";"Quatá";602;270;463;700;"De 10 a 20 mil"
1506112;"PA";"Quatipuru";211;53;123;248;"De 10 a 20 mil"
3304128;"RJ";"Quatis";516;213;370;605;"De 10 a 20 mil"
4120804;"PR";"Quatro Barras";711;300;496;767;"De 10 a 20 mil"
2707602;"AL";"Quebrangulo";217;62;130;255;"De 10 a 20 mil"
3541901;"SP";"Queluz";457;196;330;515;"De 10 a 20 mil"
5107065;"MT";"Querência";603;244;408;670;"De 10 a 20 mil"
4121000;"PR";"Querência do Norte";416;163;290;510;"De 10 a 20 mil"
4214201;"SC";"Quilombo";579;270;480;680;"De 10 a 20 mil"
4121208;"PR";"Quitandinha";401;160;284;510;"De 10 a 20 mil"
2311264;"CE";"Quiterianópolis";189;39;124;255;"De 10 a 20 mil"
2311355;"CE";"Quixelô";219;59;148;293;"De 10 a 20 mil"
2311504;"CE";"Quixeré";245;102;173;323;"De 10 a 20 mil"
3153905;"MG";"Raposos";522;233;370;567;"De 10 a 20 mil"
4121406;"PR";"Realeza";635;264;462;722;"De 10 a 20 mil"
4121505;"PR";"Rebouças";402;150;270;510;"De 10 a 20 mil"
3154101;"MG";"Recreio";452;182;325;510;"De 10 a 20 mil"
4315404;"RS";"Redentora";313;73;170;382;"De 10 a 20 mil"
2208809;"PI";"Regeneração";249;83;170;302;"De 10 a 20 mil"
3542404;"SP";"Regente Feijó";652;300;500;750;"De 10 a 20 mil"
2512705;"PB";"Remígio";320;90;181;340;"De 10 a 20 mil"
2311702;"CE";"Reriutaba";235;56;128;274;"De 10 a 20 mil"
3154200;"MG";"Resende Costa";471;200;340;510;"De 10 a 20 mil"
3154309;"MG";"Resplendor";456;170;293;510;"De 10 a 20 mil"
4315503;"RS";"Restinga Seca";587;220;377;605;"De 10 a 20 mil"
2926103;"BA";"Retirolândia";276;102;191;340;"De 10 a 20 mil"
2805802;"SE";"Riachão do Dantas";201;67;128;255;"De 10 a 20 mil"
2611705;"PE";"Riacho das Almas";274;100;200;344;"De 10 a 20 mil"
5218607;"GO";"Rialma";553;255;400;600;"De 10 a 20 mil"
2926509;"BA";"Ribeira do Amparo";177;37;110;237;"De 10 a 20 mil"
3542909;"SP";"Ribeirão Bonito";597;260;427;660;"De 10 a 20 mil"
3543006;"SP";"Ribeirão Branco";303;128;200;370;"De 10 a 20 mil"
4121802;"PR";"Ribeirão Claro";545;230;380;583;"De 10 a 20 mil"
4121901;"PR";"Ribeirão do Pinhal";488;180;328;510;"De 10 a 20 mil"
2806008;"SE";"Ribeirópolis";316;125;224;400;"De 10 a 20 mil"
3543709;"SP";"Rincão";559;250;417;651;"De 10 a 20 mil"
4122008;"PR";"Rio Azul";484;175;333;510;"De 10 a 20 mil"
3204351;"ES";"Rio Bananal";497;170;340;567;"De 10 a 20 mil"
4122156;"PR";"Rio Bonito do Iguaçu";329;103;217;403;"De 10 a 20 mil"
3154903;"MG";"Rio Casca";440;170;289;510;"De 10 a 20 mil"
3304409;"RJ";"Rio Claro";541;216;383;625;"De 10 a 20 mil"
2926707;"BA";"Rio de Contas";290;100;200;354;"De 10 a 20 mil"
2926806;"BA";"Rio do Antônio";218;63;146;276;"De 10 a 20 mil"
2408953;"RN";"Rio do Fogo";224;67;142;266;"De 10 a 20 mil"
2926905;"BA";"Rio do Pires";262;100;190;340;"De 10 a 20 mil"
4214706;"SC";"Rio dos Cedros";689;393;557;800;"De 10 a 20 mil"
1506161;"PA";"Rio Maria";427;150;259;476;"De 10 a 20 mil"
3204401;"ES";"Rio Novo do Sul";524;219;375;580;"De 10 a 20 mil"
3155504;"MG";"Rio Paranaíba";588;255;418;638;"De 10 a 20 mil"
3155702;"MG";"Rio Piracicaba";479;191;340;533;"De 10 a 20 mil"
3155801;"MG";"Rio Pomba";561;221;378;574;"De 10 a 20 mil"
5007406;"MS";"Rio Verde de Mato Grosso";540;210;350;567;"De 10 a 20 mil"
3156007;"MG";"Rio Vermelho";249;71;150;300;"De 10 a 20 mil"
3544202;"SP";"Riolândia";519;240;378;600;"De 10 a 20 mil"
4315800;"RS";"Roca Sales";707;387;550;805;"De 10 a 20 mil"
4215109;"SC";"Rodeio";785;462;641;903;"De 10 a 20 mil"
1200427;"AC";"Rodrigues Alves";182;44;102;215;"De 10 a 20 mil"
4316006;"RS";"Rolante";599;338;509;678;"De 10 a 20 mil"
4122503;"PR";"Roncador";416;158;278;510;"De 10 a 20 mil"
4316105;"RS";"Ronda Alta";644;239;448;725;"De 10 a 20 mil"
3544251;"SP";"Rosana";622;220;400;688;"De 10 a 20 mil"
5107701;"MT";"Rosário Oeste";421;163;267;510;"De 10 a 20 mil"
5218904;"GO";"Rubiataba";521;233;375;567;"De 10 a 20 mil"
3156809;"MG";"Sabinópolis";360;130;240;412;"De 10 a 20 mil"
