"Codigo";"UF";"Municipio";"Total";"Ate70R$";"Ate1/4";"Ate1/2";"Ate60%";"Classe"
3104908;"MG";"Baependi";2889;5,95;24,85;58,91;50,88;"De 10 a 20 mil"
2902500;"BA";"Baianópolis";1400;30,07;45,07;69,36;64,57;"De 10 a 20 mil"
2201150;"PI";"Baixa Grande do Ribeiro";2303;45,72;64,44;87,54;82,33;"De 10 a 20 mil"
4212809;"SC";"Balneário Piçarras";158;6,33;18,35;34,81;30,38;"De 10 a 20 mil"
4301636;"RS";"Balneário Pinhal";26;NA;15,38;80,77;80,77;"De 10 a 20 mil"
4102307;"PR";"Balsa Nova";247;2,02;12,15;36,84;22,67;"De 10 a 20 mil"
2301851;"CE";"Banabuiú";5012;41,5;64,27;87,07;80,73;"De 10 a 20 mil"
3504909;"SP";"Bananal";479;6,26;31,52;64,93;58,25;"De 10 a 20 mil"
2902658;"BA";"Banzaê";169;32,54;55,62;69,23;62,72;"De 10 a 20 mil"
2101509;"MA";"Barão de Grajaú";3151;33,35;51,95;80,36;73,63;"De 10 a 20 mil"
4102505;"PR";"Barbosa Ferraz";1357;5,53;20,56;52,03;40,9;"De 10 a 20 mil"
2601300;"PE";"Barra de Guabiraba";1136;26,06;55,81;87,06;85,39;"De 10 a 20 mil"
2501609;"PB";"Barra de Santa Rosa";5097;36,26;60,9;82,73;76,34;"De 10 a 20 mil"
2700508;"AL";"Barra de Santo Antônio";920;17,5;55,22;91,63;84,57;"De 10 a 20 mil"
2903003;"BA";"Barra do Mendes";2224;33,5;51,89;78,87;71,09;"De 10 a 20 mil"
4301909;"RS";"Barra do Ribeiro";754;10,34;16,05;41,25;32,23;"De 10 a 20 mil"
2301950;"CE";"Barreira";5806;27,87;49,97;79,8;72,22;"De 10 a 20 mil"
2903235;"BA";"Barro Alto";570;33,33;52,11;74,91;68,77;"De 10 a 20 mil"
2903276;"BA";"Barrocas";2477;25,39;45,3;74;65,64;"De 10 a 20 mil"
2302057;"CE";"Barroquinha";3836;56,65;74,01;90,72;87,02;"De 10 a 20 mil"
4302006;"RS";"Barros Cassal";5721;11,75;26,64;54,43;46,37;"De 10 a 20 mil"
3105905;"MG";"Barroso";243;0,82;22,22;56,79;39,09;"De 10 a 20 mil"
5001904;"MS";"Bataguassu";2306;3,34;10,97;44,1;35,39;"De 10 a 20 mil"
2700706;"AL";"Batalha";3235;32,52;60,46;85,19;80,96;"De 10 a 20 mil"
5002001;"MS";"Batayporã";2519;4,72;14,13;47,56;37,79;"De 10 a 20 mil"
3106002;"MG";"Bela Vista de Minas";297;10,1;28,62;65,66;50,84;"De 10 a 20 mil"
2101772;"MA";"Bela Vista do Maranhão";1048;33,49;50,67;83,4;76,62;"De 10 a 20 mil"
4102802;"PR";"Bela Vista do Paraíso";573;0,7;7,85;40,49;32,81;"De 10 a 20 mil"
2501906;"PB";"Belém";1889;39,39;61,57;83,17;77,61;"De 10 a 20 mil"
2601508;"PE";"Belém de Maria";3163;27,47;64,05;86,72;82,93;"De 10 a 20 mil"
2903508;"BA";"Belo Campo";5464;27,1;46,74;74,67;68,21;"De 10 a 20 mil"
1501451;"PA";"Belterra";4802;38,96;61,08;83,28;78,84;"De 10 a 20 mil"
4202206;"SC";"Benedito Novo";271;1,11;2,58;21,77;18,82;"De 10 a 20 mil"
3106507;"MG";"Berilo";6574;18,41;34,86;69,15;61,17;"De 10 a 20 mil"
3506300;"SP";"Bernardino de Campos";557;NA;10,59;37,7;28,55;"De 10 a 20 mil"
1300631;"AM";"Beruri";4591;50,82;73,77;91,18;87,48;"De 10 a 20 mil"
2601805;"PE";"Betânia";3184;35,36;55,72;81,5;75;"De 10 a 20 mil"
3106903;"MG";"Bicas";472;NA;17,58;56,99;42,58;"De 10 a 20 mil"
2903607;"BA";"Biritinga";1602;34,08;54,18;83,27;78,21;"De 10 a 20 mil"
4102901;"PR";"Bituruna";3868;22,7;47,08;74,74;68,23;"De 10 a 20 mil"
3201001;"ES";"Boa Esperança";3432;6,93;22,93;54,02;45,86;"De 10 a 20 mil"
3506706;"SP";"Boa Esperança do Sul";403;NA;4,47;40,2;29,03;"De 10 a 20 mil"
2903706;"BA";"Boa Nova";4400;35,11;57,25;80,07;74,8;"De 10 a 20 mil"
1300680;"AM";"Boa Vista do Ramos";5703;51,48;76,49;94,16;90,93;"De 10 a 20 mil"
2903805;"BA";"Boa Vista do Tupim";4514;40,1;62,01;86,8;81,08;"De 10 a 20 mil"
3506805;"SP";"Bocaina";250;NA;6,4;31,6;21,6;"De 10 a 20 mil"
4103107;"PR";"Bocaiúva do Sul";1114;9,25;32,85;61,31;53,68;"De 10 a 20 mil"
4302303;"RS";"Bom Jesus";1085;5,25;17,05;49,4;38,71;"De 10 a 20 mil"
2903953;"BA";"Bom Jesus da Serra";6765;30,69;46,34;75,4;68,94;"De 10 a 20 mil"
3107802;"MG";"Bom Jesus do Galho";4628;14,59;33,3;62,96;55,6;"De 10 a 20 mil"
1501576;"PA";"Bom Jesus do Tocantins";4709;18,41;42,51;72,86;66,62;"De 10 a 20 mil"
3507100;"SP";"Bom Jesus dos Perdões";11;NA;NA;NA;0;"De 10 a 20 mil"
2102077;"MA";"Bom Lugar";6281;29,72;58,88;88,08;82,38;"De 10 a 20 mil"
4302352;"RS";"Bom Princípio";26;NA;NA;19,23;19,23;"De 10 a 20 mil"
3107901;"MG";"Bom Repouso";1156;9,69;27,77;54,58;48,44;"De 10 a 20 mil"
4302402;"RS";"Bom Retiro do Sul";70;5,71;12,86;58,57;32,86;"De 10 a 20 mil"
3108008;"MG";"Bom Sucesso";1325;1,21;22,64;55,7;46,42;"De 10 a 20 mil"
4202453;"SC";"Bombinhas";NA;NA;NA;NA;NA;"De 10 a 20 mil"
1400159;"RR";"Bonfim";3566;35,78;63,35;86,23;80,29;"De 10 a 20 mil"
2904001;"BA";"Boninal";1632;25,67;45,28;74,82;66,12;"De 10 a 20 mil"
1501600;"PA";"Bonito";4298;35,11;64,12;89,27;83,6;"De 10 a 20 mil"
2904050;"BA";"Bonito";1253;37,11;62,33;86,83;83,48;"De 10 a 20 mil"
5002209;"MS";"Bonito";1870;0,91;12,94;49,09;38,98;"De 10 a 20 mil"
2502409;"PB";"Bonito de Santa Fé";2809;40,41;61,87;82,66;78,6;"De 10 a 20 mil"
2502508;"PB";"Boqueirão";4152;19,94;42,34;70,47;64,33;"De 10 a 20 mil"
3507407;"SP";"Borborema";863;NA;2,55;30,82;23,41;"De 10 a 20 mil"
3108305;"MG";"Borda da Mata";1406;2,13;14,58;44,67;33,43;"De 10 a 20 mil"
3108404;"MG";"Botelhos";1080;0,56;10,74;37,04;28,43;"De 10 a 20 mil"
2904209;"BA";"Botuporã";4794;40,82;60,35;84,48;77,51;"De 10 a 20 mil"
2701100;"AL";"Branquinha";3308;25,82;54,23;85,19;78,66;"De 10 a 20 mil"
1501725;"PA";"Brasil Novo";5795;20,79;38,57;63,45;57,05;"De 10 a 20 mil"
5002308;"MS";"Brasilândia";1930;0,57;4,77;33,94;23,16;"De 10 a 20 mil"
3108552;"MG";"Brasilândia de Minas";1491;3,49;22,67;58,22;50,64;"De 10 a 20 mil"
5101902;"MT";"Brasnorte";3959;17,63;33,29;59,31;51,55;"De 10 a 20 mil"
3108909;"MG";"Brasópolis";1551;5,87;24,63;54,29;46,81;"De 10 a 20 mil"
3201159;"ES";"Brejetuba";3105;17,78;41,51;72,75;66,15;"De 10 a 20 mil"
2401800;"RN";"Brejinho";1461;13,76;33,95;69,4;62,35;"De 10 a 20 mil"
2502805;"PB";"Brejo do Cruz";3123;24,5;48,13;77,94;71,25;"De 10 a 20 mil"
2904308;"BA";"Brejões";2636;26,56;50,49;81,9;74,62;"De 10 a 20 mil"
2904407;"BA";"Brejolândia";5578;30,93;51,6;78,65;71,51;"De 10 a 20 mil"
2904506;"BA";"Brotas de Macaúbas";5047;44,48;57,82;76,9;70,83;"De 10 a 20 mil"
3109105;"MG";"Bueno Brandão";2344;8,4;25,3;54,74;48,25;"De 10 a 20 mil"
3109204;"MG";"Buenópolis";2348;10,43;31,77;57,62;50,13;"De 10 a 20 mil"
2602704;"PE";"Buenos Aires";2572;17,69;48,13;80,44;73,37;"De 10 a 20 mil"
2904704;"BA";"Buerarema";2429;10,99;43,23;80,49;71,39;"De 10 a 20 mil"
3508009;"SP";"Buri";2264;2,34;18,95;60,51;49,69;"De 10 a 20 mil"
3508108;"SP";"Buritama";602;NA;1,99;26,91;16,28;"De 10 a 20 mil"
2202000;"PI";"Buriti dos Lopes";4909;45,79;66,53;87,76;83,97;"De 10 a 20 mil"
2904753;"BA";"Buritirama";9612;50,62;69,63;90,75;86,06;"De 10 a 20 mil"
2102358;"MA";"Buritirana";2718;29,32;48,86;81,2;74,32;"De 10 a 20 mil"
1300839;"AM";"Caapiranga";3256;28,04;55,74;81,79;77,03;"De 10 a 20 mil"
2904803;"BA";"Caatiba";3634;6,82;33,3;71,96;62,27;"De 10 a 20 mil"
2904852;"BA";"Cabaceiras do Paraguaçu";8442;39,22;61,04;85,67;80,8;"De 10 a 20 mil"
3109501;"MG";"Cabo Verde";1601;0,69;14,12;40,85;34,92;"De 10 a 20 mil"
4302907;"RS";"Cacequi";1186;1,26;13,49;47,64;39,04;"De 10 a 20 mil"
5204102;"GO";"Cachoeira Alta";1452;0,83;5,44;26,1;16,18;"De 10 a 20 mil"
3109709;"MG";"Cachoeira de Minas";777;1,42;16,99;51,99;44,79;"De 10 a 20 mil"
2603108;"PE";"Cachoeirinha";3158;30,18;52,69;79,07;72,64;"De 10 a 20 mil"
2503506;"PB";"Cacimba de Dentro";4415;45,23;60,29;83,35;77,89;"De 10 a 20 mil"
2701209;"AL";"Cacimbinhas";4400;30,59;56,39;82,77;77,64;"De 10 a 20 mil"
3508702;"SP";"Caconde";2572;1,98;19,83;55,33;44,71;"De 10 a 20 mil"
5204300;"GO";"Caçu";2346;NA;3,71;25,66;17,48;"De 10 a 20 mil"
2905107;"BA";"Caém";3086;39,76;61,21;84,51;79,03;"De 10 a 20 mil"
3109907;"MG";"Caetanópolis";1653;3,63;17,42;52,63;42,23;"De 10 a 20 mil"
2905156;"BA";"Caetanos";9339;28,56;46,85;74,31;67,71;"De 10 a 20 mil"
2905305;"BA";"Cafarnaum";3155;32,46;55,75;81,39;75,82;"De 10 a 20 mil"
3508801;"SP";"Cafelândia";1354;0,22;5,83;41,21;28,95;"De 10 a 20 mil"
4103453;"PR";"Cafelândia";1607;1,12;5,91;26,76;21,59;"De 10 a 20 mil"
5204409;"GO";"Caiapônia";3021;2,75;12,61;37,14;27,54;"De 10 a 20 mil"
2905404;"BA";"Cairu";203;43,35;62,56;81,77;78,33;"De 10 a 20 mil"
2102408;"MA";"Cajapió";3815;55,54;74,81;92,87;88,75;"De 10 a 20 mil"
2102507;"MA";"Cajari";9679;48,28;68,4;90,38;84,54;"De 10 a 20 mil"
2603306;"PE";"Calçado";4521;51,6;68,02;85,58;80,31;"De 10 a 20 mil"
3110301;"MG";"Caldas";3178;2,99;14,38;41,54;32,66;"De 10 a 20 mil"
2905503;"BA";"Caldeirão Grande";3065;54,45;70,38;86,82;83,23;"De 10 a 20 mil"
5002605;"MS";"Camapuã";2612;0,34;5,63;37,71;25,08;"De 10 a 20 mil"
3300902;"RJ";"Cambuci";2723;8,78;24,31;59,31;46,93;"De 10 a 20 mil"
3110707;"MG";"Cambuquira";1136;1,14;14,7;46,83;38,47;"De 10 a 20 mil"
2603504;"PE";"Camocim de São Félix";1213;22,26;51,85;78,07;73,37;"De 10 a 20 mil"
3110905;"MG";"Campanha";1503;1,46;13,17;44,91;34,6;"De 10 a 20 mil"
2102556;"MA";"Campestre do Maranhão";913;19,28;34,61;73,06;64,4;"De 10 a 20 mil"
4103909;"PR";"Campina da Lagoa";2795;2,93;16,89;48,91;39;"De 10 a 20 mil"
3111101;"MG";"Campina Verde";3313;2,29;9,66;39,81;28,86;"De 10 a 20 mil"
5102603;"MT";"Campinápolis";3683;41,95;59,84;77,98;72,77;"De 10 a 20 mil"
5204706;"GO";"Campinorte";1266;4,27;21,09;55,61;42,26;"De 10 a 20 mil"
4203303;"SC";"Campo Alegre";219;14,16;29,22;66,21;56,16;"De 10 a 20 mil"
2516409;"PB";"Campo de Santana";2838;36,54;57,54;82,77;76,64;"De 10 a 20 mil"
2801009;"SE";"Campo do Brito";1252;21,96;46,25;77,08;70,93;"De 10 a 20 mil"
3111309;"MG";"Campo do Meio";939;3,3;19,38;52,72;43,13;"De 10 a 20 mil"
1100700;"RO";"Campo Novo de Rondônia";6339;14,58;36,77;67,17;60,7;"De 10 a 20 mil"
2402105;"RN";"Campo Redondo";3804;36,28;52,92;78,02;70,45;"De 10 a 20 mil"
3111507;"MG";"Campos Altos";782;1,28;10,23;39;29,16;"De 10 a 20 mil"
5204904;"GO";"Campos Belos";856;14,25;44,63;69,74;65,65;"De 10 a 20 mil"
3509908;"SP";"Cananéia";643;15,24;42,61;78,38;70,3;"De 10 a 20 mil"
2701605;"AL";"Canapi";10796;51,46;68,9;87,49;83,19;"De 10 a 20 mil"
3111804;"MG";"Canápolis";988;1,11;11,84;38,26;28,54;"De 10 a 20 mil"
5102702;"MT";"Canarana";3031;16,96;29,63;47,08;40,48;"De 10 a 20 mil"
3112000;"MG";"Candeias";2871;1,85;14,87;42,49;32,32;"De 10 a 20 mil"
1100809;"RO";"Candeias do Jamari";5717;7,03;22,81;55,57;44,69;"De 10 a 20 mil"
2906600;"BA";"Candiba";3474;25,39;42,54;72,51;66,09;"De 10 a 20 mil"
4104402;"PR";"Cândido de Abreu";7595;15,22;34,14;61,9;55,34;"De 10 a 20 mil"
2102606;"MA";"Cândido Mendes";8420;45,87;66,9;86,92;83,42;"De 10 a 20 mil"
4104428;"PR";"Candói";5547;16,71;38,63;67,89;60,16;"De 10 a 20 mil"
4203709;"SC";"Canelinha";234;4,27;9,4;26,92;23,93;"De 10 a 20 mil"
1400175;"RR";"Cantá";4829;32,51;58;82,15;77,1;"De 10 a 20 mil"
3301108;"RJ";"Cantagalo";1769;3,28;25,21;59,92;48,67;"De 10 a 20 mil"
4104451;"PR";"Cantagalo";2768;13,66;31,83;57,73;48,95;"De 10 a 20 mil"
2906824;"BA";"Canudos";4679;37,42;56,21;82,2;75,64;"De 10 a 20 mil"
1300904;"AM";"Canutama";4936;26,9;49,72;74,59;68,38;"De 10 a 20 mil"
4104501;"PR";"Capanema";1662;7,7;19,19;42,18;34,66;"De 10 a 20 mil"
2701704;"AL";"Capela";3195;33,18;66,07;91,71;87,61;"De 10 a 20 mil"
4304689;"RS";"Capela de Santana";116;9,48;17,24;56,03;54,31;"De 10 a 20 mil"
3510302;"SP";"Capela do Alto";307;NA;7,49;47,23;31,27;"De 10 a 20 mil"
2906857;"BA";"Capela do Alto Alegre";1859;21,09;46,21;74,77;67,99;"De 10 a 20 mil"
3112604;"MG";"Capinópolis";420;1,19;8,33;38,81;22,38;"De 10 a 20 mil"
2102754;"MA";"Capinzal do Norte";2345;46,14;69,13;89,72;85,71;"De 10 a 20 mil"
2302909;"CE";"Capistrano";5930;38,53;60;84,89;77,37;"De 10 a 20 mil"
2202406;"PI";"Capitão de Campos";3691;37,47;55,3;79,19;74,67;"De 10 a 20 mil"
3112703;"MG";"Capitão Enéas";2195;8,25;36,77;74,35;65,92;"De 10 a 20 mil"
4104600;"PR";"Capitão Leônidas Marques";1182;5,67;15,31;39,42;34,18;"De 10 a 20 mil"
2603801;"PE";"Capoeiras";11439;30,94;53,39;81,25;75,18;"De 10 a 20 mil"
1400209;"RR";"Caracaraí";4736;30,89;62,16;84,5;79,1;"De 10 a 20 mil"
2202505;"PI";"Caracol";4149;45,99;66,02;85,78;80,98;"De 10 a 20 mil"
2906899;"BA";"Caraíbas";6797;23,69;40,81;69,02;62,17;"De 10 a 20 mil"
4104659;"PR";"Carambeí";1464;2,66;10,72;42,21;35,52;"De 10 a 20 mil"
3300936;"RJ";"Carapebus";1113;2,61;15,09;47,53;37,56;"De 10 a 20 mil"
2402303;"RN";"Caraúbas";3538;38,89;57,12;81,46;73,88;"De 10 a 20 mil"
3510708;"SP";"Cardoso";390;NA;7,44;34,62;25,38;"De 10 a 20 mil"
3301157;"RJ";"Cardoso Moreira";1511;3,44;20,85;63,8;47,65;"De 10 a 20 mil"
2303105;"CE";"Cariré";4442;40,23;59,7;82,98;76,27;"De 10 a 20 mil"
2303303;"CE";"Cariús";6290;44,24;56,93;78,36;72,19;"De 10 a 20 mil"
5102793;"MT";"Carlinda";5721;5,8;19,07;50,6;42,48;"De 10 a 20 mil"
4104709;"PR";"Carlópolis";2842;1,65;17,17;49,82;40,18;"De 10 a 20 mil"
3301207;"RJ";"Carmo";707;2,83;13,58;51,91;39,18;"De 10 a 20 mil"
3113909;"MG";"Carmo da Cachoeira";1770;0,62;12,2;44,12;34,41;"De 10 a 20 mil"
3114006;"MG";"Carmo da Mata";1179;2,63;13,66;38,42;28,5;"De 10 a 20 mil"
3114105;"MG";"Carmo de Minas";1254;3,51;28,39;63,48;52,07;"De 10 a 20 mil"
2801504;"SE";"Carmópolis";40;17,5;77,5;92,5;87,5;"De 10 a 20 mil"
3114501;"MG";"Carmópolis de Minas";1679;1,49;11,79;37,28;29,54;"De 10 a 20 mil"
2603900;"PE";"Carnaíba";7847;41,65;56,2;79,57;74,26;"De 10 a 20 mil"
2303402;"CE";"Carnaubal";4480;43,04;64,29;86,63;81,18;"De 10 a 20 mil"
2603926;"PE";"Carnaubeira da Penha";8677;45,08;66,04;86,42;82,41;"De 10 a 20 mil"
2604155;"PE";"Casinhas";9316;24,57;46,78;77,01;69,7;"De 10 a 20 mil"
3115102;"MG";"Cássia";1231;0,73;9,67;40,78;30,3;"De 10 a 20 mil"
2202604;"PI";"Castelo do Piauí";5371;37,03;58,07;84,12;78,05;"De 10 a 20 mil"
3511003;"SP";"Castilho";2023;8,95;23,08;55,22;44,49;"De 10 a 20 mil"
4105003;"PR";"Catanduvas";3209;4,08;22,09;55,87;46;"De 10 a 20 mil"
2303600;"CE";"Catarina";8224;37,04;63,05;88,58;83,22;"De 10 a 20 mil"
2103109;"MA";"Cedral";1033;41,53;58,47;86,93;83,06;"De 10 a 20 mil"
2604304;"PE";"Cedro";3925;35,29;54,73;80,84;75,46;"De 10 a 20 mil"
4105102;"PR";"Centenário do Sul";971;2,47;7,72;34,09;26,78;"De 10 a 20 mil"
2907608;"BA";"Central";1750;47,94;68,17;86,74;82;"De 10 a 20 mil"
3115805;"MG";"Centralina";545;NA;10,46;47,34;31,74;"De 10 a 20 mil"
2103158;"MA";"Centro do Guilherme";3790;38,15;59,92;85,12;79,95;"De 10 a 20 mil"
2103174;"MA";"Centro Novo do Maranhão";9036;32,44;51,41;80,67;73,1;"De 10 a 20 mil"
1100056;"RO";"Cerejeiras";3378;5,09;19,36;45,86;38,54;"De 10 a 20 mil"
3511409;"SP";"Cerqueira César";880;1,14;9,43;40,23;30,11;"De 10 a 20 mil"
4105201;"PR";"Cerro Azul";5503;18,72;44,05;75;68,14;"De 10 a 20 mil"
2402709;"RN";"Cerro Corá";3408;35,92;57,16;80,87;73,15;"De 10 a 20 mil"
4305173;"RS";"Cerro Grande do Sul";3519;11,11;27,93;59,39;52,12;"De 10 a 20 mil"
4305207;"RS";"Cerro Largo";67;1,49;16,42;55,22;41,79;"De 10 a 20 mil"
3511607;"SP";"Cesário Lange";296;4,05;7,09;30,07;24,32;"De 10 a 20 mil"
4105300;"PR";"Céu Azul";1501;1,6;8,79;33,51;23,65;"De 10 a 20 mil"
2604403;"PE";"Chã de Alegria";2036;26,62;49,12;81,73;75,54;"De 10 a 20 mil"
3116100;"MG";"Chapada do Norte";7594;17,49;37,4;71,12;63,68;"De 10 a 20 mil"
5103007;"MT";"Chapada dos Guimarães";3806;8,67;27,59;61,77;51,5;"De 10 a 20 mil"
3116159;"MG";"Chapada Gaúcha";3858;31,6;51,35;79,06;73,04;"De 10 a 20 mil"
5002951;"MS";"Chapadão do Sul";1481;0,74;2,23;22,89;16,21;"De 10 a 20 mil"
3511706;"SP";"Charqueada";214;2,8;2,8;24,77;18,22;"De 10 a 20 mil"
2303907;"CE";"Chaval";3216;46,74;68,78;89,93;86,97;"De 10 a 20 mil"
3557204;"SP";"Chavantes";242;NA;25,62;50;46,28;"De 10 a 20 mil"
4105409;"PR";"Chopinzinho";5609;5,1;16,63;41,13;33,95;"De 10 a 20 mil"
2303931;"CE";"Choró";7443;50,15;66,29;86,52;81,41;"De 10 a 20 mil"
2303956;"CE";"Chorozinho";5482;24,64;45,44;76,03;69,28;"De 10 a 20 mil"
2907707;"BA";"Chorrochó";4683;34,53;54,26;79,95;73,46;"De 10 a 20 mil"
4105607;"PR";"Cidade Gaúcha";763;0,52;7,34;37,09;27,65;"De 10 a 20 mil"
2103257;"MA";"Cidelândia";2425;18,02;37,77;71,79;64,49;"De 10 a 20 mil"
4305454;"RS";"Cidreira";103;NA;7,77;25,24;19,42;"De 10 a 20 mil"
2907905;"BA";"Cipó";2917;30,51;55,16;83,92;77,79;"De 10 a 20 mil"
5103056;"MT";"Cláudia";2133;9,56;20,53;49,27;37,46;"De 10 a 20 mil"
4105706;"PR";"Clevelândia";1294;2,16;16,69;44,9;38,25;"De 10 a 20 mil"
4204251;"SC";"Cocal do Sul";99;NA;NA;11,11;5,05;"De 10 a 20 mil"
5205513;"GO";"Cocalzinho de Goiás";2745;7,07;22,26;60,55;48,12;"De 10 a 20 mil"
2908101;"BA";"Cocos";6689;34,25;51,5;75,15;69,16;"De 10 a 20 mil"
2702009;"AL";"Coité do Nóia";6139;37,99;56,18;81,1;75,32;"De 10 a 20 mil"
1502608;"PA";"Colares";2028;40,14;65,34;87,13;82,94;"De 10 a 20 mil"
3512001;"SP";"Colina";559;NA;5,01;37,57;28,44;"De 10 a 20 mil"
1100064;"RO";"Colorado do Oeste";4978;7,01;23,38;54,34;45,68;"De 10 a 20 mil"
5103304;"MT";"Comodoro";4912;18,55;34,65;62,89;56,01;"De 10 a 20 mil"
2504405;"PB";"Conceição";5888;42,76;59,83;81,61;75,17;"De 10 a 20 mil"
2908309;"BA";"Conceição do Almeida";5991;15,79;40,93;74,98;66,52;"De 10 a 20 mil"
3201704;"ES";"Conceição do Castelo";2636;14,45;36,31;65,59;58,23;"De 10 a 20 mil"
2103554;"MA";"Conceição do Lago-Açu";6129;49,45;70,16;88,42;85,27;"De 10 a 20 mil"
3117504;"MG";"Conceição do Mato Dentro";4948;15,6;36,46;66,45;58,71;"De 10 a 20 mil"
3117702;"MG";"Conceição do Rio Verde";839;1,07;26,58;65,55;53,04;"De 10 a 20 mil"
3117801;"MG";"Conceição dos Ouros";542;2,4;14,58;44,65;31,55;"De 10 a 20 mil"
3512308;"SP";"Conchas";662;0,45;9,82;33,99;24,32;"De 10 a 20 mil"
2908705;"BA";"Condeúba";5578;29,65;48,15;76,77;69,42;"De 10 a 20 mil"
3117900;"MG";"Congonhal";1934;4,71;15,36;42,97;36,4;"De 10 a 20 mil"
4106209;"PR";"Contenda";3092;4,62;15,07;39,29;31,5;"De 10 a 20 mil"
4106308;"PR";"Corbélia";1883;1,43;7,59;32,02;21,14;"De 10 a 20 mil"
2504801;"PB";"Coremas";2253;35,15;58,46;80,96;76,74;"De 10 a 20 mil"
2909109;"BA";"Coribe";2248;48,04;64,32;85,85;78,6;"De 10 a 20 mil"
3119203;"MG";"Coroaci";3721;12,25;31,71;63,45;55,09;"De 10 a 20 mil"
4204400;"SC";"Coronel Freitas";1248;2,88;10,34;20,11;17,55;"De 10 a 20 mil"
2909208;"BA";"Coronel João Sá";7151;26,74;55,99;83,53;79,04;"De 10 a 20 mil"
5003157;"MS";"Coronel Sapucaia";1416;23,73;44,35;74,01;69,21;"De 10 a 20 mil"
4204558;"SC";"Correia Pinto";1008;5,36;22,42;53,57;44,54;"De 10 a 20 mil"
2604700;"PE";"Correntes";4665;32,03;58,93;83,6;78,44;"De 10 a 20 mil"
2604809;"PE";"Cortês";2236;29,47;59,57;89,85;84,48;"De 10 a 20 mil"
5205802;"GO";"Corumbá de Goiás";3240;4,91;22,31;58,06;47,5;"De 10 a 20 mil"
4204509;"SC";"Corupá";452;NA;3,98;14,38;9,29;"De 10 a 20 mil"
1100080;"RO";"Costa Marques";4957;19,02;45,39;73,19;67,5;"De 10 a 20 mil"
5003256;"MS";"Costa Rica";1397;0,79;5,51;28,2;18,75;"De 10 a 20 mil"
2909406;"BA";"Cotegipe";4419;37,23;59,29;84,43;78,5;"De 10 a 20 mil"
5103379;"MT";"Cotriguaçu";8569;26,51;51,94;74,29;68,56;"De 10 a 20 mil"
4306007;"RS";"Crissiumal";2110;5,69;16,49;35,97;28,67;"De 10 a 20 mil"
3120201;"MG";"Cristais";1706;7,27;19,75;46,48;35,58;"De 10 a 20 mil"
3120508;"MG";"Cristina";1875;5,12;24,69;56,69;48,05;"De 10 a 20 mil"
2801702;"SE";"Cristinápolis";4112;33;58,1;87,09;81,37;"De 10 a 20 mil"
2909703;"BA";"Cristópolis";1865;46,38;62,31;81,55;76,09;"De 10 a 20 mil"
5206404;"GO";"Crixás";2736;6,43;20,14;54,46;42,76;"De 10 a 20 mil"
2304236;"CE";"Croatá";693;52,09;67,68;88,17;83,55;"De 10 a 20 mil"
2504900;"PB";"Cruz do Espírito Santo";5296;22,77;47,81;81,84;73,92;"De 10 a 20 mil"
4106803;"PR";"Cruz Machado";6546;17,67;37,43;68,58;60,05;"De 10 a 20 mil"
4306205;"RS";"Cruzeiro do Sul";168;2,38;4,76;16,07;8,93;"De 10 a 20 mil"
3120805;"MG";"Cruzília";964;1,14;16,29;54,56;44,19;"De 10 a 20 mil"
2505105;"PB";"Cuité";6166;32,23;52,79;78,46;71,44;"De 10 a 20 mil"
1100940;"RO";"Cujubim";5633;12,44;29,06;57,96;50,95;"De 10 a 20 mil"
2604908;"PE";"Cumaru";7899;28,37;47,18;75,2;68,62;"De 10 a 20 mil"
1502764;"PA";"Cumaru do Norte";5382;10,78;26,85;51,04;44,56;"De 10 a 20 mil"
4204707;"SC";"Cunha Porã";2781;1,11;5,75;23,52;17,44;"De 10 a 20 mil"
2203206;"PI";"Curimatá";2884;32,56;50,83;78,36;71,39;"De 10 a 20 mil"
1502772;"PA";"Curionópolis";5676;14,98;35,57;66,68;58,74;"De 10 a 20 mil"
4107009;"PR";"Curiúva";2718;6;21,93;58,54;45,58;"De 10 a 20 mil"
1502855;"PA";"Curuá";3062;43,93;67,15;88,6;84,36;"De 10 a 20 mil"
2910008;"BA";"Dário Meira";3301;37,26;60,25;86,4;81,4;"De 10 a 20 mil"
2103752;"MA";"Davinópolis";1495;22,94;44,48;77,53;67,76;"De 10 a 20 mil"
2203305;"PI";"Demerval Lobão";2439;33,33;52,97;78,76;73,88;"De 10 a 20 mil"
5003454;"MS";"Deodápolis";2029;1,23;6,6;33,02;25,78;"De 10 a 20 mil"
1707009;"TO";"Dianópolis";2037;26,51;49,88;77,52;70,84;"De 10 a 20 mil"
4205001;"SC";"Dionísio Cerqueira";2771;11,04;25,41;51,68;42,66;"De 10 a 20 mil"
3122009;"MG";"Divino";6451;23,98;46,05;72,48;66,94;"De 10 a 20 mil"
3513900;"SP";"Divinolândia";1886;1,38;11,56;37,38;27,09;"De 10 a 20 mil"
5003488;"MS";"Dois Irmãos do Buriti";1580;2,47;16,52;52,41;41,9;"De 10 a 20 mil"
2702504;"AL";"Dois Riachos";5097;42,4;67,73;86,99;81,99;"De 10 a 20 mil"
2910107;"BA";"Dom Basílio";4639;28,71;51,09;76,93;68,76;"De 10 a 20 mil"
4306502;"RS";"Dom Feliciano";6461;10,14;27,05;55,47;46,85;"De 10 a 20 mil"
