"Codigo";"UF";"Municipio";"Total";"Adequado";"Semi-Adequado";"Inadequado";"Classe"
3120151;"MG";"Crisólita";1756;45,1;15,09;39,81;"De 5 a 10 mil"
3513207;"SP";"Cristais Paulista";2341;69,33;20,5;10,17;"De 5 a 10 mil"
4306056;"RS";"Cristal";2346;61,85;30,26;7,89;"De 5 a 10 mil"
1706100;"TO";"Cristalândia";2265;5,7;76,78;17,53;"De 5 a 10 mil"
2203008;"PI";"Cristalândia do Piauí";2013;0,84;45,16;54;"De 5 a 10 mil"
3120300;"MG";"Cristália";1480;33,99;36,89;29,12;"De 5 a 10 mil"
3120409;"MG";"Cristiano Otoni";1415;64,52;23,82;11,66;"De 5 a 10 mil"
2203107;"PI";"Cristino Castro";2625;1,68;83,28;15,05;"De 5 a 10 mil"
2403004;"RN";"Cruzeta";2449;60,47;26,17;13,35;"De 5 a 10 mil"
2505006;"PB";"Cubati";2027;19,68;53,08;27,23;"De 5 a 10 mil"
2505238;"PB";"Cuité de Mamanguape";1729;0,4;50,14;49,45;"De 5 a 10 mil"
2505204;"PB";"Cuitegi";1898;4,43;87,3;8,27;"De 5 a 10 mil"
2505279;"PB";"Curral de Cima";1465;0,48;30,24;69,28;"De 5 a 10 mil"
3120870;"MG";"Curral de Dentro";1953;28,52;53,51;17,97;"De 5 a 10 mil"
1706506;"TO";"Darcinópolis";1485;39,06;37,04;23,91;"De 5 a 10 mil"
3121001;"MG";"Datas";1406;66,5;11,88;21,62;"De 5 a 10 mil"
3121100;"MG";"Delfim Moreira";2420;33,93;51,82;14,26;"De 5 a 10 mil"
3121209;"MG";"Delfinópolis";2215;70,74;24,42;4,83;"De 5 a 10 mil"
3121258;"MG";"Delta";2382;89,84;9,24;0,92;"De 5 a 10 mil"
5103452;"MT";"Denise";2584;3,06;85,99;10,95;"De 5 a 10 mil"
2304269;"CE";"Deputado Irapuan Pinheiro";2762;1,77;75,45;22,77;"De 5 a 10 mil"
4204905;"SC";"Descanso";2650;9,17;59,43;31,4;"De 5 a 10 mil"
2505402;"PB";"Desterro";2312;34,52;35,16;30,32;"De 5 a 10 mil"
3121407;"MG";"Desterro de Entre Rios";2334;45,89;10,8;43,32;"De 5 a 10 mil"
2505600;"PB";"Diamante";1764;15,99;56,12;27,89;"De 5 a 10 mil"
4107108;"PR";"Diamante do Norte";1725;14,61;73,1;12,29;"De 5 a 10 mil"
4107157;"PR";"Diamante D'Oeste";1527;5,7;74,66;19,65;"De 5 a 10 mil"
3121803;"MG";"Dionísio";2648;69,41;14,5;16,09;"De 5 a 10 mil"
2203354;"PI";"Dirceu Arcoverde";1866;0,38;34,51;65,11;"De 5 a 10 mil"
3122207;"MG";"Divinolândia de Minas";1920;48,18;33,59;18,23;"De 5 a 10 mil"
1707108;"TO";"Divinópolis do Tocantins";1944;4,22;67,39;28,4;"De 5 a 10 mil"
3122355;"MG";"Divisa Alegre";1647;2,25;95,08;2,67;"De 5 a 10 mil"
3122405;"MG";"Divisa Nova";1774;75,14;15,16;9,7;"De 5 a 10 mil"
3122454;"MG";"Divisópolis";2417;9,6;69,51;20,89;"De 5 a 10 mil"
3514007;"SP";"Dobrada";2426;97,49;1,98;0,54;"De 5 a 10 mil"
1707207;"TO";"Dois Irmãos do Tocantins";2275;11,65;34,15;54,2;"De 5 a 10 mil"
5103601;"MT";"Dom Aquino";2735;4,02;79,6;16,38;"De 5 a 10 mil"
3122504;"MG";"Dom Cavati";1701;69,19;24,81;6;"De 5 a 10 mil"
2203404;"PI";"Dom Expedito Lopes";1922;2,91;92,66;4,42;"De 5 a 10 mil"
2203453;"PI";"Dom Inocêncio";2557;0,9;26,09;73,02;"De 5 a 10 mil"
3122702;"MG";"Dom Silvério";1703;44,1;39,28;16,62;"De 5 a 10 mil"
3122900;"MG";"Dona Eusébia";1882;52,98;37,04;9,99;"De 5 a 10 mil"
3123007;"MG";"Dores de Campos";2984;79,83;13,84;6,33;"De 5 a 10 mil"
3123106;"MG";"Dores de Guanhães";1483;19,35;34,46;46,19;"De 5 a 10 mil"
3202009;"ES";"Dores do Rio Preto";2059;52,7;33,85;13,45;"De 5 a 10 mil"
4107256;"PR";"Douradina";2388;48,74;42,46;8,79;"De 5 a 10 mil"
5003504;"MS";"Douradina";1640;1,52;75,73;22,74;"De 5 a 10 mil"
3514304;"SP";"Dourado";2837;92,6;6,24;1,16;"De 5 a 10 mil"
4107306;"PR";"Doutor Camargo";2015;47,1;49,38;3,52;"De 5 a 10 mil"
4306734;"RS";"Doutor Maurício Cardoso";1888;2,28;86,86;10,86;"De 5 a 10 mil"
2403202;"RN";"Doutor Severiano";1771;24,79;64,37;10,84;"De 5 a 10 mil"
4128633;"PR";"Doutor Ulysses";1685;18,4;51,39;30,21;"De 5 a 10 mil"
5207253;"GO";"Doverlândia";2608;0,84;70,17;28,99;"De 5 a 10 mil"
3514601;"SP";"Dumont";2382;95,84;2,77;1,39;"De 5 a 10 mil"
3123528;"MG";"Durandé";2188;26,87;32,27;40,86;"De 5 a 10 mil"
3514700;"SP";"Echaporã";2018;78,3;13,92;7,78;"De 5 a 10 mil"
2910305;"BA";"Elísio Medrado";2558;0,55;79,83;19,62;"De 5 a 10 mil"
2403301;"RN";"Encanto";1481;12,96;63,67;23,36;"De 5 a 10 mil"
4107405;"PR";"Enéas Marques";1936;2,63;78,41;18,96;"De 5 a 10 mil"
3123809;"MG";"Engenheiro Navarro";2045;14,03;62,1;23,86;"De 5 a 10 mil"
3123858;"MG";"Entre Folhas";1647;51,06;26,41;22,53;"De 5 a 10 mil"
4306932;"RS";"Entre-Ijuís";3061;11,92;70,79;17,28;"De 5 a 10 mil"
2403400;"RN";"Equador";1727;45,57;38,22;16,21;"De 5 a 10 mil"
2304277;"CE";"Ererê";1885;13,9;59,68;26,42;"De 5 a 10 mil"
4307203;"RS";"Erval Grande";1651;32,71;52,27;15,02;"De 5 a 10 mil"
4307302;"RS";"Erval Seco";2604;13,52;74;12,48;"De 5 a 10 mil"
1707405;"TO";"Esperantina";2252;13,1;63,72;23,18;"De 5 a 10 mil"
4307559;"RS";"Estação";2022;52,82;44,51;2,67;"De 5 a 10 mil"
3124807;"MG";"Estrela do Sul";2432;65,17;22,33;12,5;"De 5 a 10 mil"
3515202;"SP";"Estrela d'Oeste";2732;81,48;4,98;13,54;"De 5 a 10 mil"
3515350;"SP";"Euclides da Cunha Paulista";2963;62,03;9,69;28,28;"De 5 a 10 mil"
5207535;"GO";"Faina";2352;1,36;60,54;38,1;"De 5 a 10 mil"
1503002;"PA";"Faro";1710;1,29;75,32;23,39;"De 5 a 10 mil"
2203750;"PI";"Fartura do Piauí";1320;0,15;27,8;72,05;"De 5 a 10 mil"
4308003;"RS";"Faxinal do Soturno";2159;61,09;28,81;10,1;"De 5 a 10 mil"
5207600;"GO";"Fazenda Nova";2240;20,13;60,22;19,64;"De 5 a 10 mil"
2910776;"BA";"Feira da Mata";1742;1,78;57,63;40,59;"De 5 a 10 mil"
2802205;"SE";"Feira Nova";1488;21,37;72,38;6,25;"De 5 a 10 mil"
2104073;"MA";"Feira Nova do Maranhão";1987;1,81;45,85;52,34;"De 5 a 10 mil"
3125408;"MG";"Felício dos Santos";1485;0,4;77,71;21,89;"De 5 a 10 mil"
2403707;"RN";"Felipe Guerra";1670;3,29;74,31;22,4;"De 5 a 10 mil"
3125606;"MG";"Felisburgo";2006;62,01;12,76;25,22;"De 5 a 10 mil"
4107736;"PR";"Fernandes Pinheiro";1741;7,29;70,76;21,94;"De 5 a 10 mil"
2104081;"MA";"Fernando Falcão";1881;NA;43,65;56,35;"De 5 a 10 mil"
3515608;"SP";"Fernando Prestes";1852;85,1;2,92;11,99;"De 5 a 10 mil"
1600238;"AP";"Ferreira Gomes";1330;5,56;73,08;21,35;"De 5 a 10 mil"
4107751;"PR";"Figueira";2753;27,21;65,64;7,16;"De 5 a 10 mil"
1707652;"TO";"Figueirópolis";1734;33,56;54,5;11,94;"De 5 a 10 mil"
1707702;"TO";"Filadélfia";2282;1,93;66,87;31,2;"De 5 a 10 mil"
2910909;"BA";"Firmino Alves";1602;55,87;35,83;8,3;"De 5 a 10 mil"
4107801;"PR";"Floraí";1728;19,21;72,63;8,16;"De 5 a 10 mil"
2403806;"RN";"Florânia";2548;66,8;20,57;12,64;"De 5 a 10 mil"
4107900;"PR";"Floresta";1939;17,23;79,42;3,35;"De 5 a 10 mil"
3126000;"MG";"Florestal";2034;75,27;12,78;11,95;"De 5 a 10 mil"
4308409;"RS";"Formigueiro";2349;15,92;64,84;19,24;"De 5 a 10 mil"
4108205;"PR";"Formosa do Oeste";2558;4,65;66,5;28,85;"De 5 a 10 mil"
3126208;"MG";"Formoso";2225;8,18;60,9;30,92;"De 5 a 10 mil"
4108452;"PR";"Foz do Jordão";1582;1,2;86,54;12,26;"De 5 a 10 mil"
2204006;"PI";"Francinópolis";1532;0,78;88,19;11,03;"De 5 a 10 mil"
4108320;"PR";"Francisco Alves";2087;0,86;80,79;18,35;"De 5 a 10 mil"
2204204;"PI";"Francisco Santos";2481;7,17;52,64;40,19;"De 5 a 10 mil"
3126752;"MG";"Franciscópolis";1663;38,12;11,79;50,09;"De 5 a 10 mil"
3126802;"MG";"Frei Gaspar";1705;37,24;23,81;38,94;"De 5 a 10 mil"
3126901;"MG";"Frei Inocêncio";2604;62,1;20,66;17,24;"De 5 a 10 mil"
3127073;"MG";"Fruta de Leite";1587;0,13;45,68;54,19;"De 5 a 10 mil"
2506251;"PB";"Gado Bravo";2229;1,48;15,97;82,55;"De 5 a 10 mil"
3516606;"SP";"Gália";2363;76,68;14,98;8,34;"De 5 a 10 mil"
3127305;"MG";"Galiléia";2259;64,1;18,59;17,31;"De 5 a 10 mil"
3127339;"MG";"Gameleiras";1475;0,14;82,51;17,36;"De 5 a 10 mil"
5103858;"MT";"Gaúcha do Norte";1517;6;52,21;41,79;"De 5 a 10 mil"
4308706;"RS";"Gaurama";1990;39,75;43,97;16,28;"De 5 a 10 mil"
2204352;"PI";"Geminiano";1564;6,01;50,7;43,29;"De 5 a 10 mil"
4308805;"RS";"General Câmara";3001;47,95;34,86;17,19;"De 5 a 10 mil"
5103908;"MT";"General Carneiro";1422;16,39;45,64;37,97;"De 5 a 10 mil"
2304608;"CE";"General Sampaio";1549;3,68;77,66;18,66;"De 5 a 10 mil"
5004007;"MS";"Glória de Dourados";3296;1,52;77,46;21,03;"De 5 a 10 mil"
4309050;"RS";"Glorinha";2390;40,25;56,74;3,01;"De 5 a 10 mil"
5208509;"GO";"Goiandira";1765;18,87;69,58;11,56;"De 5 a 10 mil"
4108650;"PR";"Goioxim";2099;2,33;37,02;60,65;"De 5 a 10 mil"
2911501;"BA";"Gongogi";2241;57,3;20,88;21,82;"De 5 a 10 mil"
3127503;"MG";"Gonzaga";1524;44,75;16,08;39,17;"De 5 a 10 mil"
2104628;"MA";"Governador Luiz Rocha";1892;2,59;90,59;6,82;"De 5 a 10 mil"
2104701;"MA";"Graça Aranha";1698;0,53;91,46;8,01;"De 5 a 10 mil"
2802601;"SE";"Gracho Cardoso";1690;22,01;70,53;7,46;"De 5 a 10 mil"
4108700;"PR";"Grandes Rios";2076;26,69;45,62;27,7;"De 5 a 10 mil"
2606309;"PE";"Granito";1782;29,07;28,84;42,09;"De 5 a 10 mil"
4206108;"SC";"Grão Pará";1914;47,96;30,88;21,16;"De 5 a 10 mil"
2404408;"RN";"Grossos";2812;9,14;88,44;2,42;"De 5 a 10 mil"
3517307;"SP";"Guaimbê";1691;87,05;10,11;2,84;"De 5 a 10 mil"
4108908;"PR";"Guairaçá";1920;3,39;82,76;13,85;"De 5 a 10 mil"
4108957;"PR";"Guamiranga";2345;0,47;71,43;28,1;"De 5 a 10 mil"
3517802;"SP";"Guaraçaí";2847;81,35;4,43;14,23;"De 5 a 10 mil"
3517901;"SP";"Guaraci";3168;85,29;10,57;4,14;"De 5 a 10 mil"
4109203;"PR";"Guaraci";1711;2,28;85,21;12,51;"De 5 a 10 mil"
3128402;"MG";"Guarani";2654;67,71;20,99;11,3;"De 5 a 10 mil"
4309506;"RS";"Guarani das Missões";2697;2,67;95,07;2,26;"De 5 a 10 mil"
3518107;"SP";"Guarantã";1945;85,4;6,94;7,66;"De 5 a 10 mil"
4109500;"PR";"Guaraqueçaba";2300;27,61;52,17;20,22;"De 5 a 10 mil"
3128600;"MG";"Guarda-Mor";2082;51,73;13,35;34,92;"De 5 a 10 mil"
3518859;"SP";"Guatapará";2044;78,96;12,92;8,12;"De 5 a 10 mil"
3128808;"MG";"Guidoval";2313;60,35;17,94;21,7;"De 5 a 10 mil"
3128907;"MG";"Guimarânia";2258;78,03;4,61;17,36;"De 5 a 10 mil"
3129004;"MG";"Guiricema";2905;39,66;30,46;29,88;"De 5 a 10 mil"
3129103;"MG";"Gurinhatã";2166;44,74;4,85;50,42;"De 5 a 10 mil"
3129202;"MG";"Heliodora";1960;72,5;25,15;2,35;"De 5 a 10 mil"
3519006;"SP";"Herculândia";2797;85,91;7,79;6,29;"De 5 a 10 mil"
4307104;"RS";"Herval";2586;48,14;36,16;15,7;"De 5 a 10 mil"
4109658;"PR";"Honório Serpa";1757;2,45;52,99;44,56;"De 5 a 10 mil"
4309654;"RS";"Hulha Negra";1926;39,51;34,79;25,7;"De 5 a 10 mil"
3519204;"SP";"Iacri";2081;80,06;3,89;16,05;"De 5 a 10 mil"
3519253;"SP";"Iaras";1390;54,53;15,61;29,86;"De 5 a 10 mil"
4109757;"PR";"Ibema";1856;1,4;85,13;13,47;"De 5 a 10 mil"
3129400;"MG";"Ibertioga";1526;63,04;22,67;14,29;"De 5 a 10 mil"
3129608;"MG";"Ibiaí";2227;0,9;74,41;24,7;"De 5 a 10 mil"
2506608;"PB";"Ibiara";1762;5,73;64,02;30,25;"De 5 a 10 mil"
3129657;"MG";"Ibiracatu";1658;10,86;73,7;15,44;"De 5 a 10 mil"
4309902;"RS";"Ibiraiaras";2204;42,38;51;6,62;"De 5 a 10 mil"
2606705;"PE";"Ibirajuba";2292;38,92;25,48;35,6;"De 5 a 10 mil"
2912806;"BA";"Ibirapuã";2454;44,78;27,63;27,59;"De 5 a 10 mil"
3519501;"SP";"Ibirarema";2165;88,36;5,03;6,61;"De 5 a 10 mil"
3202553;"ES";"Ibitirama";2693;35,87;24,21;39,92;"De 5 a 10 mil"
4109906;"PR";"Icaraíma";2913;2,64;76,52;20,84;"De 5 a 10 mil"
3519808;"SP";"Icém";2370;91,77;8,02;0,21;"De 5 a 10 mil"
2913309;"BA";"Ichu";1555;0,32;72,93;26,75;"De 5 a 10 mil"
3519907;"SP";"Iepê";2456;83,14;10,14;6,72;"De 5 a 10 mil"
2502607;"PB";"Igaracy";1730;32,2;39,13;28,67;"De 5 a 10 mil"
3520202;"SP";"Igaratá";2809;55,22;43,08;1,71;"De 5 a 10 mil"
3130200;"MG";"Igaratinga";2757;72,91;17,05;10,05;"De 5 a 10 mil"
3130309;"MG";"Iguatama";2705;80,3;12,87;6,84;"De 5 a 10 mil"
3130408;"MG";"Ijaci";1688;76,54;18,84;4,62;"De 5 a 10 mil"
3520426;"SP";"Ilha Comprida";3110;82,86;17,01;0,13;"De 5 a 10 mil"
2802700;"SE";"Ilha das Flores";2193;10,72;86,55;2,74;"De 5 a 10 mil"
2204659;"PI";"Ilha Grande";2200;4,05;82,68;13,27;"De 5 a 10 mil"
3130556;"MG";"Imbé de Minas";1921;18,79;37,17;44,04;"De 5 a 10 mil"
4207403;"SC";"Imbuia";1788;25,73;61,07;13,2;"De 5 a 10 mil"
5209937;"GO";"Inaciolândia";1856;2,37;82,11;15,52;"De 5 a 10 mil"
3130606;"MG";"Inconfidentes";2251;52,6;44,6;2,8;"De 5 a 10 mil"
3130655;"MG";"Indaiabira";1944;14,15;42,34;43,52;"De 5 a 10 mil"
4310405;"RS";"Independência";2258;5,36;76,88;17,76;"De 5 a 10 mil"
3130705;"MG";"Indianópolis";1948;60,01;17,2;22,79;"De 5 a 10 mil"
3131000;"MG";"Inhaúma";1652;26,63;66,77;6,6;"De 5 a 10 mil"
3131109;"MG";"Inimutaba";2039;45,71;32,81;21,48;"De 5 a 10 mil"
5004403;"MS";"Inocência";2634;9,38;56,72;33,9;"De 5 a 10 mil"
4310439;"RS";"Ipê";1990;52,31;42,86;4,82;"De 5 a 10 mil"
3521101;"SP";"Ipeúna";1778;83,41;10,12;6,47;"De 5 a 10 mil"
5104526;"MT";"Ipiranga do Norte";1559;1,92;70,56;27,52;"De 5 a 10 mil"
2204808;"PI";"Ipiranga do Piauí";2558;1,49;88,39;10,13;"De 5 a 10 mil"
4207650;"SC";"Iporã do Oeste";2617;24,72;55,71;19,56;"De 5 a 10 mil"
4207684;"SC";"Ipuaçu";1878;0,8;52,13;47,07;"De 5 a 10 mil"
3131505;"MG";"Ipuiúna";3012;57,04;27,79;15,17;"De 5 a 10 mil"
4207700;"SC";"Ipumirim";2234;46,15;50,4;3,45;"De 5 a 10 mil"
2914109;"BA";"Ipupiara";2730;1,68;82,93;15,38;"De 5 a 10 mil"
1400282;"RR";"Iracema";2236;39,04;24,64;36,31;"De 5 a 10 mil"
4310504;"RS";"Iraí";2641;22,3;45,55;32,15;"De 5 a 10 mil"
3131604;"MG";"Iraí de Minas";2012;72,71;16,1;11,18;"De 5 a 10 mil"
2914208;"BA";"Irajuba";2113;2,79;63,56;33,65;"De 5 a 10 mil"
4207809;"SC";"Irani";2889;34,86;53,55;11,6;"De 5 a 10 mil"
3521507;"SP";"Irapuã";2248;88,48;2,45;9,07;"De 5 a 10 mil"
3521606;"SP";"Irapuru";2220;79,41;10,32;10,27;"De 5 a 10 mil"
2204907;"PI";"Isaías Coelho";2196;1,32;37,39;61,29;"De 5 a 10 mil"
4208005;"SC";"Itá";2095;57,95;30,64;11,41;"De 5 a 10 mil"
4310538;"RS";"Itaara";1662;40,61;57,88;1,5;"De 5 a 10 mil"
1710508;"TO";"Itacajá";1880;38,4;35,48;26,12;"De 5 a 10 mil"
2915304;"BA";"Itagimirim";2166;72,44;15,28;12,28;"De 5 a 10 mil"
5210604;"GO";"Itaguaru";1870;11,39;77,65;10,96;"De 5 a 10 mil"
1710706;"TO";"Itaguatins";1620;17,47;56,17;26,36;"De 5 a 10 mil"
2306207;"CE";"Itaiçaba";2285;2,01;89,19;8,8;"De 5 a 10 mil"
4110953;"PR";"Itaipulândia";2848;42,28;57,51;0,21;"De 5 a 10 mil"
2404853;"RN";"Itajá";1881;15,05;78,04;6,91;"De 5 a 10 mil"
5210802;"GO";"Itajá";1697;73,95;14,79;11,26;"De 5 a 10 mil"
2915403;"BA";"Itaju do Colônia";2171;63,38;18,19;18,42;"De 5 a 10 mil"
1301951;"AM";"Itamarati";1570;3,57;41,85;54,59;"De 5 a 10 mil"
2915700;"BA";"Itamari";2387;37,66;42,35;19,98;"De 5 a 10 mil"
4111001;"PR";"Itambaracá";2167;24,23;65,07;10,71;"De 5 a 10 mil"
4111100;"PR";"Itambé";1897;71,85;26,73;1,42;"De 5 a 10 mil"
2915908;"BA";"Itanagra";2156;19,02;52,09;28,9;"De 5 a 10 mil"
5104542;"MT";"Itanhangá";1570;1,72;75,99;22,29;"De 5 a 10 mil"
3133600;"MG";"Itapeva";2737;55,43;40,92;3,65;"De 5 a 10 mil"
1302009;"AM";"Itapiranga";1765;6,35;71,5;22,15;"De 5 a 10 mil"
5211008;"GO";"Itapirapuã";2772;17,57;60,71;21,72;"De 5 a 10 mil"
1101104;"RO";"Itapuã do Oeste";2533;2,05;57,28;40,66;"De 5 a 10 mil"
2916708;"BA";"Itaquara";2224;54,5;25,09;20,41;"De 5 a 10 mil"
5211305;"GO";"Itarumã";2057;54,93;23,72;21,34;"De 5 a 10 mil"
3133709;"MG";"Itatiaiuçu";3074;59,4;29,67;10,93;"De 5 a 10 mil"
2404903;"RN";"Itaú";1672;1,97;91,15;6,88;"De 5 a 10 mil"
5211404;"GO";"Itauçu";2894;58,95;30,13;10,92;"De 5 a 10 mil"
3133907;"MG";"Itaverava";1650;25,45;26,48;48,06;"De 5 a 10 mil"
3523701;"SP";"Itirapuã";1712;82,83;8,7;8,47;"De 5 a 10 mil"
3523800;"SP";"Itobi";2288;87,94;6,86;5,2;"De 5 a 10 mil"
3134103;"MG";"Itueta";1849;49,76;8,06;42,18;"De 5 a 10 mil"
3134301;"MG";"Itumirim";1859;57,07;33,41;9,52;"De 5 a 10 mil"
4111555;"PR";"Ivaté";2445;1,06;85,56;13,37;"De 5 a 10 mil"
2917359;"BA";"Jaborandi";2660;30,56;45,75;23,68;"De 5 a 10 mil"
3524204;"SP";"Jaborandi";2024;87,65;12,06;0,3;"De 5 a 10 mil"
2405009;"RN";"Jaçanã";2319;0,47;78,05;21,47;"De 5 a 10 mil"
2703403;"AL";"Jacaré dos Homens";1383;4,34;90,46;5,21;"De 5 a 10 mil"
3524501;"SP";"Jaci";1756;84,79;8,66;6,55;"De 5 a 10 mil"
2205151;"PI";"Jacobina do Piauí";1595;9,34;33,79;56,87;"De 5 a 10 mil"
3134806;"MG";"Jacuí";2501;56,18;38,98;4,84;"De 5 a 10 mil"
2703502;"AL";"Jacuípe";1688;22,87;41,88;35,25;"De 5 a 10 mil"
3524907;"SP";"Jambeiro";1648;57,65;38,05;4,31;"De 5 a 10 mil"
3135076;"MG";"Jampruca";1490;34,9;30,27;34,83;"De 5 a 10 mil"
5211701;"GO";"Jandaia";2235;16,24;64,38;19,37;"De 5 a 10 mil"
2405108;"RN";"Jandaíra";1856;13,47;73,55;12,98;"De 5 a 10 mil"
2405207;"RN";"Janduís";1506;33;54,52;12,48;"De 5 a 10 mil"
5104906;"MT";"Jangada";1978;7,03;39,69;53,29;"De 5 a 10 mil"
4112207;"PR";"Janiópolis";2172;1,2;80,11;18,69;"De 5 a 10 mil"
2405306;"RN";"Januário Cicco";2455;11,2;65,13;23,67;"De 5 a 10 mil"
2703601;"AL";"Japaratinga";1993;9,18;54,19;36,63;"De 5 a 10 mil"
2405405;"RN";"Japi";1595;42,57;34,17;23,26;"De 5 a 10 mil"
3135357;"MG";"Japonvar";2308;0,35;92,24;7,41;"De 5 a 10 mil"
5004809;"MS";"Japorã";2004;3,14;73,95;22,9;"De 5 a 10 mil"
1302108;"AM";"Japurá";1265;6,72;47,83;45,45;"De 5 a 10 mil"
4112405;"PR";"Japurá";2727;5,57;88,19;6,23;"De 5 a 10 mil"
5004908;"MS";"Jaraguari";2132;2,02;41,84;56,14;"De 5 a 10 mil"
2703700;"AL";"Jaramataia";1392;0,65;77,3;22,05;"De 5 a 10 mil"
2307205;"CE";"Jati";2181;16,09;56,63;27,28;"De 5 a 10 mil"
2105450;"MA";"Jatobá";2138;3,55;89,57;6,88;"De 5 a 10 mil"
3135407;"MG";"Jeceaba";1683;38,03;29,95;32,03;"De 5 a 10 mil"
3135456;"MG";"Jenipapo de Minas";1750;21,66;44,69;33,66;"De 5 a 10 mil"
3135605;"MG";"Jequitaí";2454;1,55;68,7;29,75;"De 5 a 10 mil"
3135704;"MG";"Jequitibá";1589;20,45;43,86;35,68;"De 5 a 10 mil"
2507408;"PB";"Jericó";2107;39,39;41,43;19,17;"De 5 a 10 mil"
4112751;"PR";"Jesuítas";3034;18,95;54,85;26,2;"De 5 a 10 mil"
3136108;"MG";"Joanésia";1671;11,43;39,56;49,01;"De 5 a 10 mil"
2205458;"PI";"Joca Marques";1266;3;51,74;45,26;"De 5 a 10 mil"
4311155;"RS";"Jóia";2689;18,37;59,43;22,2;"De 5 a 10 mil"
1200328;"AC";"Jordão";1303;4,91;33,38;61,7;"De 5 a 10 mil"
2406007;"RN";"José da Penha";1807;11,34;82,46;6,2;"De 5 a 10 mil"
5212105;"GO";"Joviânia";2408;56,85;33,68;9,47;"De 5 a 10 mil"
2507606;"PB";"Juarez Távora";2187;10,24;75,86;13,9;"De 5 a 10 mil"
2205524;"PI";"Júlio Borges";1359;0,07;43,93;56;"De 5 a 10 mil"
2507804;"PB";"Junco do Seridó";1895;64,01;10,34;25,65;"De 5 a 10 mil"
4112959;"PR";"Juranda";2450;4,69;79,35;15,96;"De 5 a 10 mil"
2508000;"PB";"Juru";2715;20,59;44,57;34,84;"De 5 a 10 mil"
3136900;"MG";"Juruaia";2819;46,93;33,17;19,9;"De 5 a 10 mil"
4113007;"PR";"Jussara";2113;58,35;41,17;0,47;"De 5 a 10 mil"
2918555;"BA";"Jussari";2001;65,32;21,24;13,44;"De 5 a 10 mil"
2918605;"BA";"Jussiape";2382;13,81;74,06;12,13;"De 5 a 10 mil"
5005152;"MS";"Juti";1824;9,98;58,22;31,8;"De 5 a 10 mil"
3136959;"MG";"Juvenília";1511;6,95;73,13;19,92;"De 5 a 10 mil"
3137106;"MG";"Lagamar";2665;70,66;4,05;25,29;"De 5 a 10 mil"
2105948;"MA";"Lago dos Rodrigues";2061;0,63;77,87;21,49;"De 5 a 10 mil"
2205557;"PI";"Lagoa Alegre";1958;13,02;39,73;47,24;"De 5 a 10 mil"
2406205;"RN";"Lagoa d'Anta";1683;5,35;83,54;11,11;"De 5 a 10 mil"
2508208;"PB";"Lagoa de Dentro";2169;11,34;59,47;29,18;"De 5 a 10 mil"
2406304;"RN";"Lagoa de Pedras";1958;1,28;68,49;30,23;"De 5 a 10 mil"
2205573;"PI";"Lagoa de São Francisco";1661;0,24;44,01;55,75;"De 5 a 10 mil"
3137536;"MG";"Lagoa Grande";2738;35,46;47,3;17,24;"De 5 a 10 mil"
2406601;"RN";"Lagoa Salgada";2087;0,57;77,91;21,51;"De 5 a 10 mil"
4311254;"RS";"Lagoão";1938;8,98;28,53;62,49;"De 5 a 10 mil"
5005251;"MS";"Laguna Carapã";1907;7,71;54,8;37,49;"De 5 a 10 mil"
3302304;"RJ";"Laje do Muriaé";2395;61,75;22,63;15,62;"De 5 a 10 mil"
2105989;"MA";"Lajeado Novo";1831;5,08;59,31;35,61;"De 5 a 10 mil"
2919058;"BA";"Lajedo do Tabocal";2437;0,62;83,5;15,88;"De 5 a 10 mil"
2919108;"BA";"Lamarão";2452;15,7;23,9;60,4;"De 5 a 10 mil"
5105234;"MT";"Lambari D'Oeste";1689;1,07;70,04;28,89;"De 5 a 10 mil"
2205607;"PI";"Landri Sales";1575;1,78;84,76;13,46;"De 5 a 10 mil"
3138005;"MG";"Laranjal";2093;74,92;9,99;15,1;"De 5 a 10 mil"
4113254;"PR";"Laranjal";1713;1,58;42,79;55,63;"De 5 a 10 mil"
3138104;"MG";"Lassance";1980;1,82;78,08;20,1;"De 5 a 10 mil"
4209508;"SC";"Laurentino";1899;47,66;48,76;3,58;"De 5 a 10 mil"
3526506;"SP";"Lavínia";1765;83,29;6,52;10,2;"De 5 a 10 mil"
4311502;"RS";"Lavras do Sul";2637;58,48;29,73;11,79;"De 5 a 10 mil"
3526605;"SP";"Lavrinhas";1859;76,39;21,68;1,94;"De 5 a 10 mil"
5212303;"GO";"Leopoldo de Bulhões";2544;23,07;53,38;23,55;"De 5 a 10 mil"
4311601;"RS";"Liberato Salzano";1827;4,38;85,11;10,51;"De 5 a 10 mil"
3138500;"MG";"Liberdade";1711;68,44;12,39;19,17;"De 5 a 10 mil"
3138625;"MG";"Limeira do Oeste";2277;56,57;18,97;24,46;"De 5 a 10 mil"
4113452;"PR";"Lindoeste";1707;2,28;52,26;45,46;"De 5 a 10 mil"
3527009;"SP";"Lindóia";2217;77,9;20,79;1,31;"De 5 a 10 mil"
4311627;"RS";"Lindolfo Collor";1746;60,42;39;0,57;"De 5 a 10 mil"
2508505;"PB";"Livramento";2043;21,93;45,08;32,99;"De 5 a 10 mil"
3138658;"MG";"Lontra";2330;1,07;89,4;9,53;"De 5 a 10 mil"
